Location_id,POI_id,POI_Type,Org_id,User_id,TimeStamp,Latitude,Longitude,Category_2,yelp_ID,Local_sg_time,stars
338,3219,Combined,4bb8fc3a53649c74309447fb,89173,Fri Jul 13 18:13:31 +0000 2012,35.070715,-80.844226,Sports Bar,tvXOFflGUCGSSzcxrpVBsA,13/7/2012 18:13,3.5
1345,1345,Independent,4b05863ef964a520065a22e3,89173,Thu Jul 26 22:22:20 +0000 2012,35.200079,-80.841994,Mexican Restaurant,TxQBdyDktZSk1KVTWh71dw,26/7/2012 22:22,4
429,429,Independent,4b116f58f964a5207f7c23e3,89173,Sun Jul 29 00:51:33 +0000 2012,35.170998,-80.848669,Pub,Daasejc2-RV-MxEKpPjXtA,29/7/2012 0:51,3.5
429,429,Independent,4b116f58f964a5207f7c23e3,89173,Sun Jul 29 00:52:02 +0000 2012,35.170998,-80.848669,Pub,Daasejc2-RV-MxEKpPjXtA,29/7/2012 0:52,3.5
736,736,Independent,4b0985aef964a520b61823e3,89525,Sat Apr 28 14:49:00 +0000 2012,35.214325,-80.854611,Bagel Shop,KLVE030wJLPvW9aZ8tv1RQ,28/4/2012 14:49,3
18,3502,Combined,4b145398f964a52040a123e3,90043,Sun Jul 15 23:45:37 +0000 2012,35.218242,-80.945463,Fried Chicken Joint,Un0QXKDscxlI_yi3u14ALA,15/7/2012 23:45,3.5
1534,1534,Independent,4b9e9662f964a520cff136e3,90048,Mon Jun 18 03:50:52 +0000 2012,35.209757,-80.931698,Airport Terminal,ZHD7UNrrLz7jxEHikHrvEA,18/6/2012 3:50,3.5
2063,2063,Independent,4c4e214692b6a5937911646f,90266,Sun Nov 11 22:37:14 +0000 2012,35.085641,-80.879116,American Restaurant,lxpGgLcJAGAlbaC1PnJ0xQ,11/11/2012 22:37,2.5
928,3123,Combined,4ae65c9ff964a520a8a621e3,90389,Wed Jul 10 03:10:51 +0000 2013,35.225529,-80.842333,Hotel,PkJUpidg_HzdxtdF6wDxeg,10/7/2013 3:10,3
303,3502,Combined,4b524f65f964a520717627e3,90517,Wed May 30 00:48:39 +0000 2012,35.219464,-80.944975,Pizza Place,20vCzyibdvXOxW42h9v_MQ,30/5/2012 0:48,2.5
1390,1390,Independent,4b14912ef964a520aea423e3,91162,Fri Dec 14 19:08:42 +0000 2012,35.301787,-80.749114,Sandwich Place,EX60HoNJRs3ALidmEGDgWA,14/12/2012 19:08,4
50,3110,Combined,502977e6e4b0f8083ea40f8f,91162,Sun Dec 16 21:10:09 +0000 2012,35.147615,-80.829969,Grocery Store,kfFRCUP1RXY_jNnBQCOsEw,16/12/2012 21:10,4
266,266,Independent,4b100745f964a520b36723e3,91162,Mon Dec 17 16:28:22 +0000 2012,35.293192,-80.764081,Furniture / Home Store,c9SKd0bIR6nNzXOVCbOi_A,17/12/2012 16:28,3.5
1387,1387,Independent,4b171da6f964a5208fc223e3,91162,Mon Dec 17 17:38:30 +0000 2012,35.302658,-80.747452,Wine Shop,_1_fSYchsTJuJHjFMIxWbA,17/12/2012 17:38,4
469,469,Independent,4b2533edf964a520ee6d24e3,91162,Mon Dec 17 18:13:15 +0000 2012,35.304566,-80.751161,Fried Chicken Joint,SHgzYAiaEHJaWDMBgsSJbw,17/12/2012 18:13,3
1476,1476,Independent,4b05863ff964a520325a22e3,91173,Sun Apr 15 16:48:30 +0000 2012,35.223502,-80.84655,Pizza Place,BJwBqOe8poLbpaC3gyj6yQ,15/4/2012 16:48,2.5
1174,3124,Combined,4b05863af964a520335922e3,91174,Wed May 16 00:20:32 +0000 2012,35.226261,-80.842659,Hotel,IrHAhdmL9QH9g3NscAIsWA,16/5/2012 0:20,2.5
512,3123,Combined,4b11c4c8f964a520488423e3,91174,Wed May 16 04:27:33 +0000 2012,35.225718,-80.842252,Bar,lDW17ZfA17a-5yg1vCK3wg,16/5/2012 4:27,3
1174,3124,Combined,4b05863af964a520335922e3,91174,Wed May 16 04:29:13 +0000 2012,35.226261,-80.842659,Hotel,IrHAhdmL9QH9g3NscAIsWA,16/5/2012 4:29,2.5
1022,1022,Independent,4e6cd7cf18381712da0a22ac,91174,Wed May 16 19:20:28 +0000 2012,35.341548,-80.834327,Gym,1us5qNogRwpeI1NkztKa1Q,16/5/2012 19:20,3.5
502,3124,Combined,4c23a655f3859c7420c56488,91174,Wed May 16 23:58:32 +0000 2012,35.226025,-80.842166,Mexican Restaurant,b8fEuQPrf383f6pzdm8-1w,16/5/2012 23:58,3.5
740,3227,Combined,4b05863ef964a520fc5922e3,91174,Thu May 17 04:08:34 +0000 2012,35.229338,-80.839891,American Restaurant,t8V_P7ZzRrhDQoqeoGVahQ,17/5/2012 4:08,4.5
1174,3124,Combined,4b05863af964a520335922e3,91174,Thu May 17 05:37:16 +0000 2012,35.226261,-80.842659,Hotel,IrHAhdmL9QH9g3NscAIsWA,17/5/2012 5:37,2.5
863,3122,Combined,4b3da1c3f964a520ee9525e3,91174,Thu May 17 16:31:13 +0000 2012,35.224938,-80.842177,Wings Joint,yymNrvk1cioG5Bn5lWH2QQ,17/5/2012 16:31,2.5
44,44,Independent,4b0ad9f8f964a520e12823e3,91174,Thu May 17 18:03:51 +0000 2012,35.221239,-80.843475,Museum,tbeyonV9fwKRf1jFZ4dfqw,17/5/2012 18:03,4.5
552,3124,Combined,4b146753f964a52099a223e3,91248,Mon Nov 05 18:57:45 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,5/11/2012 18:57,4.5
553,3122,Combined,509d828ae4b051548d76c654,91248,Fri Nov 09 22:24:24 +0000 2012,35.225959,-80.841733,Hotel,QalBgQ2z_Fc83xFGG6CgLg,9/11/2012 22:24,4.5
1604,3124,Combined,4d1bb90ef8ca236a4f55f030,91248,Fri Nov 09 23:08:37 +0000 2012,35.2262,-80.841758,Wine Bar,hMR0tRJAlprbJL9iwRcO8w,9/11/2012 23:08,4
552,3124,Combined,4b146753f964a52099a223e3,91248,Sat Nov 10 20:55:35 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,10/11/2012 20:55,4.5
2065,3124,Combined,4f8d9c99e4b0a791f625a0c2,91248,Sat Nov 10 21:24:35 +0000 2012,35.226191,-80.84175,Caf,hrA8586Sa-zBN56_FDtyMQ,10/11/2012 21:24,3.5
731,731,Independent,4b37d2a4f964a520db4625e3,91248,Sun Nov 11 08:54:44 +0000 2012,35.235585,-80.840636,Gas Station / Garage,qxMTbuPJXHCKbSFihOammA,11/11/2012 8:54,2
715,715,Independent,4c5ee0eb2815c92817acb867,91248,Sun Nov 11 09:17:04 +0000 2012,35.219438,-80.852273,Diner,9dqdzRzjSfbnMvjUGqWBAw,11/11/2012 9:17,4
846,846,Independent,4ad940b9f964a5206e1921e3,91248,Tue Nov 13 04:08:11 +0000 2012,35.227604,-80.836792,Bar,Bqizhjps6vdRQAzGte94ow,13/11/2012 4:08,3.5
715,715,Independent,4c5ee0eb2815c92817acb867,91248,Tue Nov 13 06:18:32 +0000 2012,35.219438,-80.852273,Diner,9dqdzRzjSfbnMvjUGqWBAw,13/11/2012 6:18,4
552,3124,Combined,4b146753f964a52099a223e3,91248,Sat Apr 07 21:39:51 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,7/4/2012 21:39,4.5
917,917,Independent,4b058640f964a520595a22e3,91248,Sun Apr 08 18:57:45 +0000 2012,35.327626,-80.712368,Music Venue,9ePd14ukO4iwaKRcU9OSTw,8/4/2012 18:57,3
552,3124,Combined,4b146753f964a52099a223e3,91248,Mon Apr 09 21:50:57 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,9/4/2012 21:50,4.5
552,3124,Combined,4b146753f964a52099a223e3,91248,Tue Apr 10 04:49:02 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,10/4/2012 4:49,4.5
552,3124,Combined,4b146753f964a52099a223e3,91248,Wed Apr 11 20:49:42 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,11/4/2012 20:49,4.5
552,3124,Combined,4b146753f964a52099a223e3,91248,Fri Apr 13 19:51:55 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,13/4/2012 19:51,4.5
552,3124,Combined,4b146753f964a52099a223e3,91248,Sat Apr 14 20:23:29 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,14/4/2012 20:23,4.5
552,3124,Combined,4b146753f964a52099a223e3,91248,Mon Apr 16 18:48:53 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,16/4/2012 18:48,4.5
552,3124,Combined,4b146753f964a52099a223e3,91248,Tue Apr 17 23:40:42 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,17/4/2012 23:40,4.5
552,3124,Combined,4b146753f964a52099a223e3,91248,Sun Apr 22 00:51:25 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,22/4/2012 0:51,4.5
2065,3124,Combined,4f8d9c99e4b0a791f625a0c2,91248,Wed Apr 25 18:48:41 +0000 2012,35.226191,-80.84175,Caf,hrA8586Sa-zBN56_FDtyMQ,25/4/2012 18:48,3.5
215,215,Independent,4e1a37c0d4c062b044f99637,91248,Fri Apr 27 18:51:59 +0000 2012,35.199723,-80.775852,Department Store,qpSUknlPxSLmGnvfEaw4bA,27/4/2012 18:51,2
552,3124,Combined,4b146753f964a52099a223e3,91248,Sat Apr 28 21:36:14 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,28/4/2012 21:36,4.5
552,3124,Combined,4b146753f964a52099a223e3,91248,Sun Apr 29 15:53:43 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,29/4/2012 15:53,4.5
2065,3124,Combined,4f8d9c99e4b0a791f625a0c2,91248,Tue May 01 19:55:16 +0000 2012,35.226191,-80.84175,Caf,hrA8586Sa-zBN56_FDtyMQ,1/5/2012 19:55,3.5
730,3227,Combined,4d389818bb0d721e4c9755e3,91248,Wed May 02 04:40:53 +0000 2012,35.228124,-80.839076,Cocktail Bar,RbR28XwaA6QP0zy6q7lHhw,2/5/2012 4:40,4.5
863,3122,Combined,4b3da1c3f964a520ee9525e3,91248,Thu May 03 21:36:40 +0000 2012,35.224938,-80.842177,Wings Joint,yymNrvk1cioG5Bn5lWH2QQ,3/5/2012 21:36,2.5
931,3122,Combined,4b4a7bdaf964a520f68826e3,91248,Thu May 03 22:51:01 +0000 2012,35.225734,-80.841928,Drugstore / Pharmacy,1TEN7dW_ENutX7abY0jUMw,3/5/2012 22:51,3
552,3124,Combined,4b146753f964a52099a223e3,91248,Fri May 04 22:32:31 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,4/5/2012 22:32,4.5
1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Fri May 04 23:57:35 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,4/5/2012 23:57,4
1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Sat May 05 21:05:14 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,5/5/2012 21:05,4
2065,3124,Combined,4f8d9c99e4b0a791f625a0c2,91248,Sat May 05 22:55:55 +0000 2012,35.226191,-80.84175,Caf,hrA8586Sa-zBN56_FDtyMQ,5/5/2012 22:55,3.5
1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Sat May 05 23:38:33 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,5/5/2012 23:38,4
2064,3124,Combined,4c38c9871e06d13a9667783e,91248,Sun May 06 19:36:46 +0000 2012,35.226385,-80.841906,Spa / Massage,PNBaRotTpszToWLsDVfFbg,6/5/2012 19:36,4
552,3124,Combined,4b146753f964a52099a223e3,91248,Mon May 07 18:24:34 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,7/5/2012 18:24,4.5
2065,3124,Combined,4f8d9c99e4b0a791f625a0c2,91248,Mon May 07 18:26:47 +0000 2012,35.226191,-80.84175,Caf,hrA8586Sa-zBN56_FDtyMQ,7/5/2012 18:26,3.5
552,3124,Combined,4b146753f964a52099a223e3,91248,Tue May 08 17:46:40 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,8/5/2012 17:46,4.5
2064,3124,Combined,4c38c9871e06d13a9667783e,91248,Tue May 08 17:46:58 +0000 2012,35.226385,-80.841906,Spa / Massage,PNBaRotTpszToWLsDVfFbg,8/5/2012 17:46,4
2065,3124,Combined,4f8d9c99e4b0a791f625a0c2,91248,Tue May 08 17:47:17 +0000 2012,35.226191,-80.84175,Caf,hrA8586Sa-zBN56_FDtyMQ,8/5/2012 17:47,3.5
1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Thu May 10 23:46:53 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,10/5/2012 23:46,4
2066,3124,Combined,4b001776f964a520b93a22e3,91248,Fri May 11 00:43:41 +0000 2012,35.226441,-80.841733,Steakhouse,EHhI07dgKDyMcGIRbz7YNA,11/5/2012 0:43,4
552,3124,Combined,4b146753f964a52099a223e3,91248,Fri May 11 18:58:54 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,11/5/2012 18:58,4.5
1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Fri May 11 18:59:07 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,11/5/2012 18:59,4
552,3124,Combined,4b146753f964a52099a223e3,91248,Sat May 12 19:37:44 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,12/5/2012 19:37,4.5
1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Sat May 12 19:41:03 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,12/5/2012 19:41,4
552,3124,Combined,4b146753f964a52099a223e3,91248,Mon May 14 18:39:28 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,14/5/2012 18:39,4.5
552,3124,Combined,4b146753f964a52099a223e3,91248,Tue May 15 15:48:08 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,15/5/2012 15:48,4.5
2064,3124,Combined,4c38c9871e06d13a9667783e,91248,Tue May 15 15:48:35 +0000 2012,35.226385,-80.841906,Spa / Massage,PNBaRotTpszToWLsDVfFbg,15/5/2012 15:48,4
863,3122,Combined,4b3da1c3f964a520ee9525e3,91248,Tue May 15 20:16:58 +0000 2012,35.224938,-80.842177,Wings Joint,yymNrvk1cioG5Bn5lWH2QQ,15/5/2012 20:16,2.5
700,3122,Combined,4b0a8795f964a520d32423e3,91248,Tue May 15 22:47:15 +0000 2012,35.225205,-80.842106,Movie Theater,8nmjvYX4N67cxOsGfbEgjg,15/5/2012 22:47,2.5
552,3124,Combined,4b146753f964a52099a223e3,91248,Wed May 16 17:50:21 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,16/5/2012 17:50,4.5
2064,3124,Combined,4c38c9871e06d13a9667783e,91248,Wed May 16 17:50:43 +0000 2012,35.226385,-80.841906,Spa / Massage,PNBaRotTpszToWLsDVfFbg,16/5/2012 17:50,4
2065,3124,Combined,4f8d9c99e4b0a791f625a0c2,91248,Wed May 16 17:50:54 +0000 2012,35.226191,-80.84175,Caf,hrA8586Sa-zBN56_FDtyMQ,16/5/2012 17:50,3.5
1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Wed May 16 21:43:54 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,16/5/2012 21:43,4
552,3124,Combined,4b146753f964a52099a223e3,91248,Thu May 17 18:29:19 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,17/5/2012 18:29,4.5
2065,3124,Combined,4f8d9c99e4b0a791f625a0c2,91248,Thu May 17 18:48:34 +0000 2012,35.226191,-80.84175,Caf,hrA8586Sa-zBN56_FDtyMQ,17/5/2012 18:48,3.5
2064,3124,Combined,4c38c9871e06d13a9667783e,91248,Sat May 19 17:13:44 +0000 2012,35.226385,-80.841906,Spa / Massage,PNBaRotTpszToWLsDVfFbg,19/5/2012 17:13,4
1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Sat May 19 19:55:14 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,19/5/2012 19:55,4
52,3122,Combined,4b11e668f964a520b68623e3,91248,Mon May 21 18:07:58 +0000 2012,35.225244,-80.842004,Bowling Alley,H4E4sZ6PKBef65hU0GKi_g,21/5/2012 18:07,3
2064,3124,Combined,4c38c9871e06d13a9667783e,91248,Mon May 21 19:23:33 +0000 2012,35.226385,-80.841906,Spa / Massage,PNBaRotTpszToWLsDVfFbg,21/5/2012 19:23,4
552,3124,Combined,4b146753f964a52099a223e3,91248,Wed May 23 20:21:46 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,23/5/2012 20:21,4.5
1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Wed May 23 21:25:34 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,23/5/2012 21:25,4
2065,3124,Combined,4f8d9c99e4b0a791f625a0c2,91248,Fri May 25 17:14:09 +0000 2012,35.226191,-80.84175,Caf,hrA8586Sa-zBN56_FDtyMQ,25/5/2012 17:14,3.5
1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Fri May 25 20:55:24 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,25/5/2012 20:55,4
521,521,Independent,4b71bd44f964a52091592de3,91248,Mon May 28 06:55:47 +0000 2012,35.307465,-80.851112,Breakfast Spot,f0W6bna3rd1q7Qwli1Iqiw,28/5/2012 6:55,2.5
2064,3124,Combined,4c38c9871e06d13a9667783e,91248,Mon May 28 18:40:45 +0000 2012,35.226385,-80.841906,Spa / Massage,PNBaRotTpszToWLsDVfFbg,28/5/2012 18:40,4
552,3124,Combined,4b146753f964a52099a223e3,91248,Mon May 28 19:59:33 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,28/5/2012 19:59,4.5
2065,3124,Combined,4f8d9c99e4b0a791f625a0c2,91248,Mon May 28 19:59:50 +0000 2012,35.226191,-80.84175,Caf,hrA8586Sa-zBN56_FDtyMQ,28/5/2012 19:59,3.5
2064,3124,Combined,4c38c9871e06d13a9667783e,91248,Tue May 29 16:36:40 +0000 2012,35.226385,-80.841906,Spa / Massage,PNBaRotTpszToWLsDVfFbg,29/5/2012 16:36,4
1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Tue May 29 20:22:23 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,29/5/2012 20:22,4
1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Thu May 31 21:12:21 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,31/5/2012 21:12,4
552,3124,Combined,4b146753f964a52099a223e3,91248,Fri Jun 01 18:18:45 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,1/6/2012 18:18,4.5
2064,3124,Combined,4c38c9871e06d13a9667783e,91248,Fri Jun 01 18:19:29 +0000 2012,35.226385,-80.841906,Spa / Massage,PNBaRotTpszToWLsDVfFbg,1/6/2012 18:19,4
552,3124,Combined,4b146753f964a52099a223e3,91248,Mon Jun 04 21:30:48 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,4/6/2012 21:30,4.5
1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Mon Jun 04 23:14:07 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,4/6/2012 23:14,4
552,3124,Combined,4b146753f964a52099a223e3,91248,Wed Jun 06 17:35:00 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,6/6/2012 17:35,4.5
1604,3124,Combined,4d1bb90ef8ca236a4f55f030,91248,Thu Jun 07 23:17:38 +0000 2012,35.2262,-80.841758,Wine Bar,hMR0tRJAlprbJL9iwRcO8w,7/6/2012 23:17,4
1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Sat Jun 09 19:00:40 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,9/6/2012 19:00,4
1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Sun Jun 10 20:26:13 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,10/6/2012 20:26,4
552,3124,Combined,4b146753f964a52099a223e3,91248,Mon Jun 11 17:58:50 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,11/6/2012 17:58,4.5
1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Mon Jun 11 17:58:59 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,11/6/2012 17:58,4
552,3124,Combined,4b146753f964a52099a223e3,91248,Tue Jun 12 17:39:34 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,12/6/2012 17:39,4.5
2065,3124,Combined,4f8d9c99e4b0a791f625a0c2,91248,Tue Jun 12 17:39:56 +0000 2012,35.226191,-80.84175,Caf,hrA8586Sa-zBN56_FDtyMQ,12/6/2012 17:39,3.5
577,577,Independent,4b1b2203f964a520aaf823e3,91248,Thu Jun 14 02:48:11 +0000 2012,35.22786,-80.844004,Bar,K_tsB5Fl1hxcqMdH3uhHvQ,14/6/2012 2:48,4.5
863,3122,Combined,4b3da1c3f964a520ee9525e3,91248,Sun Jun 17 22:30:56 +0000 2012,35.224938,-80.842177,Wings Joint,yymNrvk1cioG5Bn5lWH2QQ,17/6/2012 22:30,2.5
1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Wed Jul 04 20:58:37 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,4/7/2012 20:58,4
552,3124,Combined,4b146753f964a52099a223e3,91248,Fri Jul 06 19:51:28 +0000 2012,35.226112,-80.841737,Hotel,QalBgQ2z_Fc83xFGG6CgLg,6/7/2012 19:51,4.5
1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Fri Jul 06 19:51:36 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,6/7/2012 19:51,4
1603,3124,Combined,4eb5e1c30aaf1abedf847c73,91248,Sat Jul 21 21:56:22 +0000 2012,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,21/7/2012 21:56,4
4,4,Independent,4b155049f964a52045b023e3,91326,Wed Sep 05 13:10:36 +0000 2012,35.224912,-80.839655,Basketball Stadium,sYJaNxG8KLus6U7TJ2JHWA,5/9/2012 13:10,4
1,1,Independent,4c9f60f246978cfa453eaa7f,91326,Wed Sep 05 13:10:49 +0000 2012,35.225884,-80.852895,Football Stadium,Z5BHNFjt7ZmAse2kKlw2uA,5/9/2012 13:10,4
2071,2071,Independent,4f971c98e4b0dc75e5cdcffd,91372,Fri Oct 26 18:57:26 +0000 2012,35.210402,-80.859904,Salon / Barbershop,ba6bsA1ATHvCfZGS1B46dQ,26/10/2012 18:57,5
1569,1569,Independent,4b6317a0f964a52070622ae3,91372,Sat Oct 27 19:29:05 +0000 2012,35.195062,-80.78908,Clothing Store,RDdcPoicPzNiZwGe4jZ9yA,27/10/2012 19:29,3.5
14,3126,Combined,4e0bb8d92271c698c732e083,91372,Sun Oct 28 03:00:21 +0000 2012,35.239036,-80.845063,Nightlife Spot,Lyz1JKChjanwGXLJM_zqYA,28/10/2012 3:00,2
617,617,Independent,4b0af62ff964a520c02a23e3,91372,Sun Nov 11 02:02:28 +0000 2012,35.205111,-80.795302,General Entertainment,c9K1RoEEmTDoM2DnGot_NQ,11/11/2012 2:02,3
4,4,Independent,4b155049f964a52045b023e3,91372,Fri Nov 16 02:51:05 +0000 2012,35.224912,-80.839655,Basketball Stadium,sYJaNxG8KLus6U7TJ2JHWA,16/11/2012 2:51,4
2067,3119,Combined,4bd5c3bd7b1876b0534b8b86,91372,Fri Nov 16 19:38:22 +0000 2012,35.200414,-80.843939,Nail Salon,MY9DhyZxT7l_6m3SSevf1Q,16/11/2012 19:38,3
875,3227,Combined,4f8b5454e4b00a6263a38774,91372,Thu Nov 22 04:00:14 +0000 2012,35.228885,-80.842944,New American Restaurant,Axf_3mlM19ox-VjmN3KZYw,22/11/2012 4:00,4
14,3126,Combined,4e0bb8d92271c698c732e083,91372,Thu Nov 22 04:41:46 +0000 2012,35.239036,-80.845063,Nightlife Spot,Lyz1JKChjanwGXLJM_zqYA,22/11/2012 4:41,2
738,3123,Combined,4b11f2b6f964a5205c8723e3,91372,Sat Nov 24 05:34:44 +0000 2012,35.225867,-80.842273,Nightclub,0PKz4McHMpClZKzqbna4fw,24/11/2012 5:34,2
1646,3222,Combined,4b5a221af964a52055af28e3,91372,Sat Nov 24 20:16:19 +0000 2012,35.176334,-80.80174,Cosmetics Shop,Llsmj0KxQNA0hGfFKNTzdg,24/11/2012 20:16,3
567,567,Independent,4b10af98f964a520c57423e3,91372,Sun Nov 25 06:23:00 +0000 2012,35.170476,-80.849247,American Restaurant,qB9qJ5MY4vyAFJRpmJ3iNQ,25/11/2012 6:23,2.5
2068,2068,Independent,4e7930bcb0fb5d409844e86b,91372,Wed Nov 28 00:10:11 +0000 2012,35.172399,-80.808522,Gym,mYxJBFWPCrvF6BIFmJK_7A,28/11/2012 0:10,5
15,3126,Combined,4e67df7c1838501628849e21,91372,Sat Dec 01 03:29:02 +0000 2012,35.239187,-80.84605,Bar,azG7UDKXgSo938c2m27cZQ,1/12/2012 3:29,3.5
2068,2068,Independent,4e7930bcb0fb5d409844e86b,91372,Wed Dec 05 01:38:23 +0000 2012,35.172399,-80.808522,Gym,mYxJBFWPCrvF6BIFmJK_7A,5/12/2012 1:38,5
450,450,Independent,4b16df62f964a520c1be23e3,91372,Thu Dec 06 00:07:01 +0000 2012,35.122683,-80.706614,Department Store,whR3bOtam3uW4l6Q3YezXg,6/12/2012 0:07,2.5
4,4,Independent,4b155049f964a52045b023e3,91372,Thu Dec 13 00:04:37 +0000 2012,35.224912,-80.839655,Basketball Stadium,sYJaNxG8KLus6U7TJ2JHWA,13/12/2012 0:04,4
39,3122,Combined,4b2f96d4f964a520b9ec24e3,91372,Thu Dec 13 03:08:57 +0000 2012,35.225327,-80.842069,Sushi Restaurant,MrSHPvHVdE_VzVN7iRz45Q,13/12/2012 3:08,3.5
1678,3210,Combined,4bd08bd3caff95212309cff0,91372,Fri Dec 14 16:36:39 +0000 2012,35.082092,-80.876956,Sandwich Place,tAbVxUByme7S6axvn8uFwQ,14/12/2012 16:36,4
839,3227,Combined,4d5c58e1775f8cfad0bdb4e0,91372,Sat Dec 15 03:07:21 +0000 2012,35.227954,-80.841814,Bar,WBhowE-ocZO_hR59rTlX-w,15/12/2012 3:07,3.5
501,3228,Combined,4e2f0f81149532963300a343,91372,Wed Dec 19 01:03:09 +0000 2012,35.212775,-80.835684,Mexican Restaurant,ibWJKyFwzm3K2UHSlc8EGA,19/12/2012 1:03,2.5
