Location_id,POI_id,POI_Type,Org_id,User_id,TimeStamp,Zone,Latitude,Longitude,Category,yelp_id,stars,Local_sg_time
222,222,Independent,4b6b1c84f964a52089f32be3,50196,Mon Jun 11 22:22:19 +0000 2012,-360,50.978581,-114.013796,Miscellaneous Shop,dlDY3US6n0G4FJIyZnjYKQ,4,11/6/2012 22:22
149,2106,Combined,4b9e96e0f964a520f7f136e3,50196,Wed Jun 13 20:09:25 +0000 2012,-360,50.929641,-113.970533,Paper / Office Supplies Store,ZLa7FDO5NFFUpMARH-OlnA,4,13/6/2012 20:09
327,2216,Combined,4b68de49f964a520ef902be3,50196,Sat Jun 16 22:06:41 +0000 2012,-360,50.998551,-114.071238,Seafood Restaurant,MCBsyPnsOn8kOuyCbP2O4A,3,16/6/2012 22:06
222,222,Independent,4b6b1c84f964a52089f32be3,50196,Sat Jun 16 23:22:05 +0000 2012,-360,50.978581,-114.013796,Miscellaneous Shop,dlDY3US6n0G4FJIyZnjYKQ,4,16/6/2012 23:22
1104,1104,Independent,4b705a8ff964a520c3142de3,50196,Thu Jun 21 14:10:59 +0000 2012,-360,51.04873,-114.08097,Coffee Shop,1nLWFCTng_mOqCR4pS8XeA,3,21/6/2012 14:10
239,2301,Combined,4d8e2b7dca75b60c2de4f8a8,50196,Sat Jun 30 21:18:16 +0000 2012,-360,50.981401,-114.045201,Restaurant,C3uxeV8VSiMGcdFGmos0QQ,3,30/6/2012 21:18
1084,1084,Independent,4dc5d75218387d1bd54964c2,50196,Tue Jul 03 22:47:34 +0000 2012,-360,51.04635,-114.085374,Bar,SG8lXj8w7NAjozm1O2UDzQ,2,3/7/2012 22:47
1090,1090,Independent,4b756669f964a5206a0a2ee3,50196,Fri Jul 06 13:08:17 +0000 2012,-360,51.047405,-114.084914,Caf,jgw3WXKS6dZ7bOv4GVAzNw,3.5,6/7/2012 13:08
149,2106,Combined,4b9e96e0f964a520f7f136e3,50196,Sat Jul 07 19:22:35 +0000 2012,-360,50.929641,-113.970533,Paper / Office Supplies Store,ZLa7FDO5NFFUpMARH-OlnA,4,7/7/2012 19:22
172,172,Independent,4bf2f8b4e5eba59371051e90,50196,Sat Jul 07 20:50:39 +0000 2012,-360,50.933708,-113.96704,Grocery Store,rGU2_hFA9i_WkWLQ-dgYew,3,7/7/2012 20:50
178,178,Independent,4c43cb6afb6eb713b7424e4a,50196,Sat Jul 07 21:08:13 +0000 2012,-360,50.949916,-113.977429,Hardware Store,C3AAe1GN3u1ymridWohbxA,4,7/7/2012 21:08
221,221,Independent,4ddff2608877e0877e6718ce,50196,Mon Jul 09 23:38:10 +0000 2012,-360,50.97842,-114.01493,Pizza Place,3lVHEEb-WMg1oSK6TYD-FQ,3,9/7/2012 23:38
152,2106,Combined,4b871425f964a5204caf31e3,50196,Sat Jul 14 00:17:04 +0000 2012,-360,50.930636,-113.972681,American Restaurant,bhTdEUJUFbWN_L85-gcTxQ,2.5,14/7/2012 0:17
1104,1104,Independent,4b705a8ff964a520c3142de3,50196,Wed Jul 18 14:39:25 +0000 2012,-360,51.04873,-114.08097,Coffee Shop,1nLWFCTng_mOqCR4pS8XeA,3,18/7/2012 14:39
1090,1090,Independent,4b756669f964a5206a0a2ee3,50196,Fri Jul 20 13:40:30 +0000 2012,-360,51.047405,-114.084914,Caf,jgw3WXKS6dZ7bOv4GVAzNw,3.5,20/7/2012 13:40
1090,1090,Independent,4b756669f964a5206a0a2ee3,50196,Tue Jul 24 17:36:55 +0000 2012,-360,51.047405,-114.084914,Caf,jgw3WXKS6dZ7bOv4GVAzNw,3.5,24/7/2012 17:36
978,978,Independent,4b0586ecf964a520da7522e3,50196,Sun Jul 29 00:39:32 +0000 2012,-360,51.070257,-114.120054,Football Stadium,QR3I5iq-Key06dO1w6rZdg,3,29/7/2012 0:39
194,194,Independent,4bb6624446d4a5930c25c6c0,50196,Sat Aug 11 15:15:35 +0000 2012,-360,50.967453,-114.070287,Hardware Store,IaTctdOzVqp0PMMylrpbjg,2.5,11/8/2012 15:15
1090,1090,Independent,4b756669f964a5206a0a2ee3,50196,Tue Aug 14 14:06:55 +0000 2012,-360,51.047405,-114.084914,Caf,jgw3WXKS6dZ7bOv4GVAzNw,3.5,14/8/2012 14:06
219,219,Independent,4c65ac9fe1da1b8dd9e598c3,50196,Thu Aug 16 23:42:21 +0000 2012,-360,50.976013,-114.015246,Burger Joint,ZMtOJNRPIYM4HQpvAt2Iww,2.5,16/8/2012 23:42
978,978,Independent,4b0586ecf964a520da7522e3,50196,Sat Aug 18 22:29:27 +0000 2012,-360,51.070257,-114.120054,Football Stadium,QR3I5iq-Key06dO1w6rZdg,3,18/8/2012 22:29
225,225,Independent,4b524e54f964a520257627e3,50196,Sun Aug 19 19:00:40 +0000 2012,-360,50.984589,-114.014947,Grocery Store,SIVXdG-ndtVcMUUpiX32rQ,3,19/8/2012 19:00
1116,1116,Independent,4b0d5008f964a520204623e3,50196,Wed Sep 05 13:44:38 +0000 2012,-360,51.045746,-114.07423,Coffee Shop,zs3V4WqtYVMhIoycEeirRA,4,5/9/2012 13:44
1090,1090,Independent,4b756669f964a5206a0a2ee3,50196,Fri Sep 14 13:49:13 +0000 2012,-360,51.047405,-114.084914,Caf,jgw3WXKS6dZ7bOv4GVAzNw,3.5,14/9/2012 13:49
978,978,Independent,4b0586ecf964a520da7522e3,50196,Sat Sep 15 00:35:01 +0000 2012,-360,51.070257,-114.120054,Football Stadium,QR3I5iq-Key06dO1w6rZdg,3,15/9/2012 0:35
102,2218,Combined,4bb66ef846d4a593e939c6c0,50196,Sat Sep 15 20:39:04 +0000 2012,-360,50.95275,-114.062215,Grocery Store,t_fAoupN2ROAh_o7-dJ3-A,4,15/9/2012 20:39
88,2219,Combined,4e4d75186365c17604da966c,50196,Sat Sep 15 21:15:46 +0000 2012,-360,50.930211,-114.028215,Grocery Store,XaL-KFkk49j29C9ZYbJiSQ,3.5,15/9/2012 21:15
1092,1092,Independent,503fab2ce4b07a36221a784d,50196,Wed Oct 03 17:52:27 +0000 2012,-360,51.048588,-114.082774,Vietnamese Restaurant,awjEi5r_zH_Colz-P7DnNg,4,3/10/2012 17:52
1104,1104,Independent,4b705a8ff964a520c3142de3,50196,Tue Oct 16 14:23:25 +0000 2012,-360,51.04873,-114.08097,Coffee Shop,1nLWFCTng_mOqCR4pS8XeA,3,16/10/2012 14:23
1086,1086,Independent,4ca389771ee76dcb6d25fadd,50196,Tue Oct 23 19:06:30 +0000 2012,-360,51.047742,-114.086042,Chinese Restaurant,bN0ybSLahh632YNgXXrp6w,3.5,23/10/2012 19:06
242,2301,Combined,4c98006c05a1b1f79e238a53,50196,Fri Oct 26 17:47:33 +0000 2012,-360,50.982534,-114.044961,American Restaurant,d6vdk0zAYW3Y_9QuZr0-IQ,2.5,26/10/2012 17:47
1086,1086,Independent,4ca389771ee76dcb6d25fadd,50196,Tue Oct 30 17:59:45 +0000 2012,-360,51.047742,-114.086042,Chinese Restaurant,bN0ybSLahh632YNgXXrp6w,3.5,30/10/2012 17:59
1104,1104,Independent,4b705a8ff964a520c3142de3,50196,Thu Nov 01 15:38:01 +0000 2012,-360,51.04873,-114.08097,Coffee Shop,1nLWFCTng_mOqCR4pS8XeA,3,1/11/2012 15:38
1260,2102,Combined,4c52e48ad797e21e19043d7e,50196,Thu Nov 01 18:04:09 +0000 2012,-360,51.044768,-114.068525,Food Court,Xg7p05cS9RpKvfUu4SlN7A,4,1/11/2012 18:04
1104,1104,Independent,4b705a8ff964a520c3142de3,50196,Mon Nov 05 14:56:45 +0000 2012,-420,51.04873,-114.08097,Coffee Shop,1nLWFCTng_mOqCR4pS8XeA,3,5/11/2012 14:56
1153,1153,Independent,4c6439b039732d7f4e2cd4fe,50196,Thu Nov 15 19:35:27 +0000 2012,-420,51.047992,-114.064374,Asian Restaurant,jYMvoY6jsZ8w-zL7SoiVRQ,3.5,15/11/2012 19:35
227,227,Independent,4cd8a77b7bb06dcb88e0a3b2,50196,Tue Nov 20 15:49:25 +0000 2012,-420,50.987863,-114.029737,Automotive Shop,TJGfIexZnON83nHOowhaog,3,20/11/2012 15:49
1099,1099,Independent,4b0586e6f964a520d67322e3,50196,Fri Nov 23 19:02:55 +0000 2012,-420,51.046066,-114.078844,Bar,Z4dpa57ch2R8ya1baF36iA,2.5,23/11/2012 19:02
1086,1086,Independent,4ca389771ee76dcb6d25fadd,50196,Thu Dec 06 19:15:30 +0000 2012,-420,51.047742,-114.086042,Chinese Restaurant,bN0ybSLahh632YNgXXrp6w,3.5,6/12/2012 19:15
196,196,Independent,50170699e4b0dd18ede3bd17,50196,Fri Dec 07 01:02:30 +0000 2012,-420,50.968142,-114.072064,Wings Joint,qQjrsGBmpJ56HylhLyP3pA,3.5,7/12/2012 1:02
316,316,Independent,4c4a5db4959220a1d047010e,50196,Sat Dec 08 01:23:10 +0000 2012,-420,50.995157,-114.074012,Steakhouse,8fFdKtJ-xPZS-ExpqDCctQ,3.5,8/12/2012 1:23
88,2219,Combined,4e4d75186365c17604da966c,50196,Sun Dec 09 00:17:16 +0000 2012,-420,50.930211,-114.028215,Grocery Store,XaL-KFkk49j29C9ZYbJiSQ,3.5,9/12/2012 0:17
1238,2105,Combined,507c78b2e4b08f55af728b1e,50196,Thu Dec 13 19:39:03 +0000 2012,-420,51.045593,-114.066348,Department Store,AUyP6Hn2i_booKqEmnUARA,3,13/12/2012 19:39
221,221,Independent,4ddff2608877e0877e6718ce,50196,Sat Dec 15 00:59:54 +0000 2012,-420,50.97842,-114.01493,Pizza Place,3lVHEEb-WMg1oSK6TYD-FQ,3,15/12/2012 0:59
242,2301,Combined,4c98006c05a1b1f79e238a53,50196,Sat Dec 15 19:54:19 +0000 2012,-420,50.982534,-114.044961,American Restaurant,d6vdk0zAYW3Y_9QuZr0-IQ,2.5,15/12/2012 19:54
234,234,Independent,4bb78ab653649c7468d745fb,50196,Mon Dec 17 18:42:29 +0000 2012,-420,50.978664,-114.041718,American Restaurant,Wxt77slJbuwQ3LDbfrBkzQ,3,17/12/2012 18:42
246,2301,Combined,4b5b6e79f964a52097fd28e3,50196,Mon Dec 17 19:32:34 +0000 2012,-420,50.983951,-114.044909,Department Store,r-cFa4QVMcCLYKMcTzsIgw,2.5,17/12/2012 19:32
334,334,Independent,4cbf6aa4acd48cfac57d433f,50196,Mon Dec 17 20:19:29 +0000 2012,-420,50.987726,-114.046362,Furniture / Home Store,lcuBjnszW0bDn8O0aha_Fg,1.5,17/12/2012 20:19
151,151,Independent,4bb6a15946d4a593a095c6c0,50196,Tue Dec 18 20:04:20 +0000 2012,-420,50.9299,-113.96616,Department Store,2O3tH8b3mJY5KO2KnJuokA,4,18/12/2012 20:04
1086,1086,Independent,4ca389771ee76dcb6d25fadd,50196,Wed Dec 19 19:02:10 +0000 2012,-420,51.047742,-114.086042,Chinese Restaurant,bN0ybSLahh632YNgXXrp6w,3.5,19/12/2012 19:02
445,445,Independent,4d65ca18cfd48eec7c03e697,50196,Wed Dec 19 21:51:10 +0000 2012,-420,51.030714,-114.0717,Restaurant,ZU4sZ0_PB918bK9h6z9l0w,3.5,19/12/2012 21:51
888,888,Independent,4e552b69b61c93816c12040e,50196,Fri Dec 21 17:19:07 +0000 2012,-420,51.076468,-114.000164,Automotive Shop,VhOi_64mQMpogSPQEQ_dUA,1,21/12/2012 17:19
552,552,Independent,4b9d4270f964a520d79d36e3,50196,Fri Dec 21 17:33:07 +0000 2012,-420,51.03799,-114.094713,Bookstore,jyUzJA1w25OjRrViTSNnqQ,3.5,21/12/2012 17:33
221,221,Independent,4ddff2608877e0877e6718ce,50196,Sat Dec 22 00:59:31 +0000 2012,-420,50.97842,-114.01493,Pizza Place,3lVHEEb-WMg1oSK6TYD-FQ,3,22/12/2012 0:59
167,2220,Combined,4ba66d9af964a520715139e3,50196,Thu Dec 27 17:36:01 +0000 2012,-420,50.933767,-113.960538,Hardware Store,1WY-6l7DUFGu71EB6Jjxyg,2,27/12/2012 17:36
158,158,Independent,4b89688df964a5206c3332e3,50196,Fri Dec 28 21:34:53 +0000 2012,-420,50.931491,-113.967255,Drugstore / Pharmacy,HUlgafe2oK5EViPQ-nFpDQ,4.5,28/12/2012 21:34
222,222,Independent,4b6b1c84f964a52089f32be3,50196,Tue Jan 01 01:18:30 +0000 2013,-420,50.978581,-114.013796,Miscellaneous Shop,dlDY3US6n0G4FJIyZnjYKQ,4,1/1/2013 1:18
214,214,Independent,4c26bed6c11dc9b6399b2924,50196,Fri Jan 04 01:05:51 +0000 2013,-420,50.962683,-114.009994,Pub,FAxW2mH50Mh5pnBRaIFClA,2.5,4/1/2013 1:05
1153,1153,Independent,4c6439b039732d7f4e2cd4fe,50196,Wed Jan 16 19:58:03 +0000 2013,-420,51.047992,-114.064374,Asian Restaurant,jYMvoY6jsZ8w-zL7SoiVRQ,3.5,16/1/2013 19:58
1101,1101,Independent,4b1eb46ef964a520281e24e3,50196,Mon Jan 21 14:53:41 +0000 2013,-420,51.047388,-114.08086,Coffee Shop,j2Ig_jtAflSrJCZwTFU62g,4,21/1/2013 14:53
1092,1092,Independent,503fab2ce4b07a36221a784d,50196,Thu Jan 31 18:58:19 +0000 2013,-420,51.048588,-114.082774,Vietnamese Restaurant,awjEi5r_zH_Colz-P7DnNg,4,31/1/2013 18:58
167,2220,Combined,4ba66d9af964a520715139e3,50196,Sat Feb 02 16:57:03 +0000 2013,-420,50.933767,-113.960538,Hardware Store,1WY-6l7DUFGu71EB6Jjxyg,2,2/2/2013 16:57
1086,1086,Independent,4ca389771ee76dcb6d25fadd,50196,Tue Feb 05 19:14:57 +0000 2013,-420,51.047742,-114.086042,Chinese Restaurant,bN0ybSLahh632YNgXXrp6w,3.5,5/2/2013 19:14
159,2220,Combined,4b93e687f964a520735834e3,50196,Sun Feb 10 19:32:51 +0000 2013,-420,50.93069,-113.963792,Grocery Store,Ou0fAJHjHWk-_ejT9mnfFA,4,10/2/2013 19:32
1153,1153,Independent,4c6439b039732d7f4e2cd4fe,50196,Wed Feb 13 19:18:11 +0000 2013,-420,51.047992,-114.064374,Asian Restaurant,jYMvoY6jsZ8w-zL7SoiVRQ,3.5,13/2/2013 19:18
1101,1101,Independent,4b1eb46ef964a520281e24e3,50196,Wed Mar 06 15:00:18 +0000 2013,-420,51.047388,-114.08086,Coffee Shop,j2Ig_jtAflSrJCZwTFU62g,4,6/3/2013 15:00
1260,2102,Combined,4c52e48ad797e21e19043d7e,50196,Wed Mar 06 19:41:39 +0000 2013,-420,51.044768,-114.068525,Food Court,Xg7p05cS9RpKvfUu4SlN7A,4,6/3/2013 19:41
182,182,Independent,4b9a998ef964a52036c535e3,50196,Sun Mar 10 00:54:03 +0000 2013,-420,50.95114,-114.002194,Fast Food Restaurant,VY7glXpgWYpGR03xJ03otw,2.5,10/3/2013 0:54
1114,1114,Independent,4b15aed3f964a52071b223e3,50196,Tue Mar 19 18:53:58 +0000 2013,-360,51.045904,-114.075429,Pub,QajgUxt72fBco_go-EyUNA,4.5,19/3/2013 18:53
225,225,Independent,4b524e54f964a520257627e3,50196,Sun Mar 24 17:01:40 +0000 2013,-360,50.984589,-114.014947,Grocery Store,SIVXdG-ndtVcMUUpiX32rQ,3,24/3/2013 17:01
1101,1101,Independent,4b1eb46ef964a520281e24e3,50196,Tue Mar 26 13:44:54 +0000 2013,-360,51.047388,-114.08086,Coffee Shop,j2Ig_jtAflSrJCZwTFU62g,4,26/3/2013 13:44
283,283,Independent,4b69cf87f964a520a8b52be3,50196,Thu Mar 28 19:37:55 +0000 2013,-360,51.028777,-114.079928,Athletic & Sport,Fh7TLkinplzutYoY8CMabQ,3.5,28/3/2013 19:37
158,158,Independent,4b89688df964a5206c3332e3,50196,Fri Mar 29 16:45:15 +0000 2013,-360,50.931491,-113.967255,Drugstore / Pharmacy,HUlgafe2oK5EViPQ-nFpDQ,4.5,29/3/2013 16:45
241,2301,Combined,4fd26740e4b04d6c2bd66daa,50196,Thu Apr 11 23:58:28 +0000 2013,-360,50.982529,-114.044686,Sports Bar,2vQl7sm4oLWrAWtdoSMEaA,3,11/4/2013 23:58
222,222,Independent,4b6b1c84f964a52089f32be3,50196,Wed Apr 17 17:40:55 +0000 2013,-360,50.978581,-114.013796,Miscellaneous Shop,dlDY3US6n0G4FJIyZnjYKQ,4,17/4/2013 17:40
1092,1092,Independent,503fab2ce4b07a36221a784d,50196,Mon Apr 22 17:55:17 +0000 2013,-360,51.048588,-114.082774,Vietnamese Restaurant,awjEi5r_zH_Colz-P7DnNg,4,22/4/2013 17:55
1101,1101,Independent,4b1eb46ef964a520281e24e3,50196,Tue Apr 23 13:51:59 +0000 2013,-360,51.047388,-114.08086,Coffee Shop,j2Ig_jtAflSrJCZwTFU62g,4,23/4/2013 13:51
1086,1086,Independent,4ca389771ee76dcb6d25fadd,50196,Thu Apr 25 18:28:03 +0000 2013,-360,51.047742,-114.086042,Chinese Restaurant,bN0ybSLahh632YNgXXrp6w,3.5,25/4/2013 18:28
1031,1031,Independent,4b0586f0f964a520197722e3,50196,Sat Apr 27 15:55:43 +0000 2013,-360,51.076352,-114.131457,University,Vmq6NTjSMZWXg8gkZKkMGQ,3.5,27/4/2013 15:55
1260,2102,Combined,4c52e48ad797e21e19043d7e,50196,Wed May 08 18:33:06 +0000 2013,-360,51.044768,-114.068525,Food Court,Xg7p05cS9RpKvfUu4SlN7A,4,8/5/2013 18:33
196,196,Independent,50170699e4b0dd18ede3bd17,50196,Fri May 10 22:48:03 +0000 2013,-360,50.968142,-114.072064,Wings Joint,qQjrsGBmpJ56HylhLyP3pA,3.5,10/5/2013 22:48
149,2106,Combined,4b9e96e0f964a520f7f136e3,50196,Sun May 12 16:22:45 +0000 2013,-360,50.929641,-113.970533,Paper / Office Supplies Store,ZLa7FDO5NFFUpMARH-OlnA,4,12/5/2013 16:22
1260,2102,Combined,4c52e48ad797e21e19043d7e,50196,Tue May 14 18:00:58 +0000 2013,-360,51.044768,-114.068525,Food Court,Xg7p05cS9RpKvfUu4SlN7A,4,14/5/2013 18:00
1086,1086,Independent,4ca389771ee76dcb6d25fadd,50196,Thu May 16 19:43:30 +0000 2013,-360,51.047742,-114.086042,Chinese Restaurant,bN0ybSLahh632YNgXXrp6w,3.5,16/5/2013 19:43
227,227,Independent,4cd8a77b7bb06dcb88e0a3b2,50196,Wed May 22 15:04:26 +0000 2013,-360,50.987863,-114.029737,Automotive Shop,TJGfIexZnON83nHOowhaog,3,22/5/2013 15:04
151,151,Independent,4bb6a15946d4a593a095c6c0,50196,Mon Jun 03 16:13:13 +0000 2013,-360,50.9299,-113.96616,Department Store,2O3tH8b3mJY5KO2KnJuokA,4,3/6/2013 16:13
308,308,Independent,4b0586e7f964a520e07322e3,50196,Thu Jul 04 23:38:03 +0000 2013,-360,50.990461,-114.070934,Steakhouse,HAMLLfH-2ho37Y4zsa9bDw,3.5,4/7/2013 23:38
224,224,Independent,4b9b130ff964a520acf035e3,50196,Mon Jul 08 23:35:15 +0000 2013,-360,50.983987,-114.014731,Pizza Place,qu3yud9gNrCDum4Bku5Jlg,3.5,8/7/2013 23:35
224,224,Independent,4b9b130ff964a520acf035e3,50196,Sat Aug 10 22:09:39 +0000 2013,-360,50.983987,-114.014731,Pizza Place,qu3yud9gNrCDum4Bku5Jlg,3.5,10/8/2013 22:09
222,222,Independent,4b6b1c84f964a52089f32be3,50196,Wed Aug 28 23:12:36 +0000 2013,-360,50.978581,-114.013796,Miscellaneous Shop,dlDY3US6n0G4FJIyZnjYKQ,4,28/8/2013 23:12
473,473,Independent,4b0586e6f964a520cc7322e3,52486,Sat May 19 01:48:20 +0000 2012,-360,51.041234,-114.064767,Hotel,TJ3MrS3I2IHhdQu2gxbmtg,3.5,19/5/2012 1:48
1144,2104,Combined,4b0586e6f964a520d07322e3,52486,Sat May 19 16:51:37 +0000 2012,-360,51.046044,-114.062608,Hotel,iDXUEh2wYOXJVx2aP4WjZA,4,19/5/2012 16:51
1136,1136,Independent,4b5f15f5f964a52050a529e3,53896,Tue Apr 03 20:23:17 +0000 2012,-360,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,4.5,3/4/2012 20:23
1145,1145,Independent,4b54e95ef964a520cdd227e3,53896,Tue Apr 03 20:45:17 +0000 2012,-360,51.046318,-114.061775,Light Rail,PjlodjmfABi5dW-iek2P-w,2.5,3/4/2012 20:45
1207,1207,Independent,4b21a170f964a520373f24e3,53896,Tue Apr 03 20:46:24 +0000 2012,-360,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,3.5,3/4/2012 20:46
124,124,Independent,4c96612d533aa0932c46d145,53896,Wed Apr 04 21:28:47 +0000 2012,-360,50.961457,-114.074266,Grocery Store,iGmccHBQtF8xRT4n9zxA6Q,2,4/4/2012 21:28
124,124,Independent,4c96612d533aa0932c46d145,53896,Fri Apr 06 14:08:54 +0000 2012,-360,50.961457,-114.074266,Grocery Store,iGmccHBQtF8xRT4n9zxA6Q,2,6/4/2012 14:08
314,314,Independent,4b2bc7b9f964a520d2ba24e3,53896,Sat Apr 07 15:36:36 +0000 2012,-360,50.992631,-114.073342,Coffee Shop,CqQ9Y1J47Osr0BVGlU6tiQ,2.5,7/4/2012 15:36
124,124,Independent,4c96612d533aa0932c46d145,53896,Sat Apr 07 15:52:52 +0000 2012,-360,50.961457,-114.074266,Grocery Store,iGmccHBQtF8xRT4n9zxA6Q,2,7/4/2012 15:52
193,193,Independent,4b603378f964a520aed929e3,53896,Sun Apr 08 17:32:35 +0000 2012,-360,50.962654,-114.086486,Coffee Shop,Pnj5JxSS2AZS29wRZAC8XA,3,8/4/2012 17:32
1145,1145,Independent,4b54e95ef964a520cdd227e3,53896,Mon May 28 20:48:02 +0000 2012,-360,51.046318,-114.061775,Light Rail,PjlodjmfABi5dW-iek2P-w,2.5,28/5/2012 20:48
1207,1207,Independent,4b21a170f964a520373f24e3,53896,Mon May 28 20:49:57 +0000 2012,-360,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,3.5,28/5/2012 20:49
1207,1207,Independent,4b21a170f964a520373f24e3,53896,Wed Feb 13 11:24:15 +0000 2013,-420,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,3.5,13/2/2013 11:24
1145,1145,Independent,4b54e95ef964a520cdd227e3,53896,Wed Feb 13 21:14:26 +0000 2013,-420,51.046318,-114.061775,Light Rail,PjlodjmfABi5dW-iek2P-w,2.5,13/2/2013 21:14
373,373,Independent,4bd2642141b9ef3bf320fee5,53896,Wed Feb 13 21:42:24 +0000 2013,-420,51.014455,-114.064392,Gym,q7NlKSLzbjiB13_h4iYyog,2,13/2/2013 21:42
314,314,Independent,4b2bc7b9f964a520d2ba24e3,53896,Wed Feb 13 23:13:00 +0000 2013,-420,50.992631,-114.073342,Coffee Shop,CqQ9Y1J47Osr0BVGlU6tiQ,2.5,13/2/2013 23:13
193,193,Independent,4b603378f964a520aed929e3,53896,Sat Feb 16 05:04:30 +0000 2013,-420,50.962654,-114.086486,Coffee Shop,Pnj5JxSS2AZS29wRZAC8XA,3,16/2/2013 5:04
127,127,Independent,4b7cae9bf964a520ffa02fe3,53896,Fri May 10 19:16:55 +0000 2013,-360,50.963166,-114.069908,Department Store,alkRt0MIXUy1DimzzgT6Yg,2,10/5/2013 19:16
193,193,Independent,4b603378f964a520aed929e3,53896,Sun May 12 17:10:14 +0000 2013,-360,50.962654,-114.086486,Coffee Shop,Pnj5JxSS2AZS29wRZAC8XA,3,12/5/2013 17:10
1207,1207,Independent,4b21a170f964a520373f24e3,53896,Mon May 13 10:29:17 +0000 2013,-360,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,3.5,13/5/2013 10:29
1145,1145,Independent,4b54e95ef964a520cdd227e3,53896,Mon May 13 20:15:51 +0000 2013,-360,51.046318,-114.061775,Light Rail,PjlodjmfABi5dW-iek2P-w,2.5,13/5/2013 20:15
1207,1207,Independent,4b21a170f964a520373f24e3,53896,Tue May 14 10:23:33 +0000 2013,-360,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,3.5,14/5/2013 10:23
1136,1136,Independent,4b5f15f5f964a52050a529e3,53896,Tue May 14 19:49:51 +0000 2013,-360,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,4.5,14/5/2013 19:49
1207,1207,Independent,4b21a170f964a520373f24e3,53896,Wed May 15 10:25:18 +0000 2013,-360,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,3.5,15/5/2013 10:25
1207,1207,Independent,4b21a170f964a520373f24e3,53896,Thu May 16 20:18:10 +0000 2013,-360,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,3.5,16/5/2013 20:18
377,377,Independent,4be167dcd816c928c0efefd9,53896,Thu May 16 20:24:37 +0000 2013,-360,51.020196,-114.061435,Coffee Shop,gbX_dF4qlxTjeJwSAZqjpQ,3,16/5/2013 20:24
1207,1207,Independent,4b21a170f964a520373f24e3,53896,Fri May 17 20:17:25 +0000 2013,-360,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,3.5,17/5/2013 20:17
314,314,Independent,4b2bc7b9f964a520d2ba24e3,53896,Sat May 18 18:10:42 +0000 2013,-360,50.992631,-114.073342,Coffee Shop,CqQ9Y1J47Osr0BVGlU6tiQ,2.5,18/5/2013 18:10
1207,1207,Independent,4b21a170f964a520373f24e3,53896,Tue May 21 10:24:06 +0000 2013,-360,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,3.5,21/5/2013 10:24
193,193,Independent,4b603378f964a520aed929e3,53896,Tue May 21 20:46:24 +0000 2013,-360,50.962654,-114.086486,Coffee Shop,Pnj5JxSS2AZS29wRZAC8XA,3,21/5/2013 20:46
1207,1207,Independent,4b21a170f964a520373f24e3,53896,Wed May 22 10:25:58 +0000 2013,-360,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,3.5,22/5/2013 10:25
1207,1207,Independent,4b21a170f964a520373f24e3,53896,Thu May 23 10:24:09 +0000 2013,-360,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,3.5,23/5/2013 10:24
1145,1145,Independent,4b54e95ef964a520cdd227e3,53896,Thu May 23 20:07:20 +0000 2013,-360,51.046318,-114.061775,Light Rail,PjlodjmfABi5dW-iek2P-w,2.5,23/5/2013 20:07
1145,1145,Independent,4b54e95ef964a520cdd227e3,53896,Mon May 27 20:07:16 +0000 2013,-360,51.046318,-114.061775,Light Rail,PjlodjmfABi5dW-iek2P-w,2.5,27/5/2013 20:07
1207,1207,Independent,4b21a170f964a520373f24e3,53896,Mon May 27 20:08:27 +0000 2013,-360,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,3.5,27/5/2013 20:08
373,373,Independent,4bd2642141b9ef3bf320fee5,53896,Mon May 27 21:33:19 +0000 2013,-360,51.014455,-114.064392,Gym,q7NlKSLzbjiB13_h4iYyog,2,27/5/2013 21:33
1207,1207,Independent,4b21a170f964a520373f24e3,53896,Tue May 28 10:24:01 +0000 2013,-360,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,3.5,28/5/2013 10:24
1207,1207,Independent,4b21a170f964a520373f24e3,53896,Wed May 29 09:58:59 +0000 2013,-360,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,3.5,29/5/2013 9:58
1207,1207,Independent,4b21a170f964a520373f24e3,53896,Thu May 30 10:26:07 +0000 2013,-360,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,3.5,30/5/2013 10:26
