User_id,Location_id,Item_id,POI_Type,TimeStamp,Zone,Latitude,Longitude,L2_Category_name,name,stars,Time,Date,clusters,POI,L1_Category_name,L1_Category,counts,new_time
25,424,337,0,Sat Mar 30 13:44:58 +0000 2013,-360,51.037976,-114.07922099999999,5,Analog Coffee,4.0,13:44:58,2013330,2,Independent,1,Food,3,13
25,9,9,0,Sat Mar 30 15:35:35 +0000 2013,-360,51.037878000000006,-114.073691,4,Ship & Anchor Pub,4.0,15:35:35,2013330,1,Independent,2,Nightlife Spot,3,15
25,428,341,0,Tue Apr 16 19:38:08 +0000 2013,-360,51.03188400000001,-114.07158100000001,74,Bin 905 Wine & Spirits,4.0,19:38:08,2013416,1,Independent,3,Shop & Service,3,19
25,429,342,0,Tue Apr 16 19:40:58 +0000 2013,-360,51.030039,-114.07161699999999,29,Safeway Mission,3.5,19:40:58,2013416,1,Independent,3,Shop & Service,3,19
25,430,343,0,Tue Apr 16 19:41:31 +0000 2013,-360,51.031312,-114.071288,17,Shoppers Drug Mart,4.0,19:41:31,2013416,1,Independent,3,Shop & Service,3,19
26,135,58,1,Sun Apr 08 18:35:04 +0000 2012,-360,50.981401,-114.045201,43,Moxie's Grill & Bar,3.0,18:35:04,2012408,5,Combined,1,Food,2,18
26,136,58,1,Sun Apr 08 22:26:40 +0000 2012,-360,50.980506,-114.041948,58,IKEA,3.0,22:26:40,2012408,5,Combined,3,Shop & Service,2,22
26,154,121,0,Thu Apr 19 00:28:08 +0000 2012,-360,50.97848,-114.044352,23,Best Buy,2.0,0:28:08,2012419,5,Independent,3,Shop & Service,2,0
26,396,314,0,Thu Apr 19 13:11:50 +0000 2012,-360,51.048142999999996,-114.06536100000001,5,Analog Coffee,4.5,13:11:50,2012419,1,Independent,1,Food,2,13
26,135,58,1,Sat Apr 21 00:28:40 +0000 2012,-360,50.981401,-114.045201,43,Moxie's Grill & Bar,3.0,0:28:40,2012421,5,Combined,1,Food,2,0
26,121,98,0,Sat Apr 21 13:26:48 +0000 2012,-360,51.088476,-114.062929,5,Tim Hortons,3.0,13:26:48,2012421,1,Independent,1,Food,2,13
26,396,314,0,Tue Apr 24 11:59:45 +0000 2012,-360,51.048142999999996,-114.06536100000001,5,Analog Coffee,4.5,11:59:45,2012424,1,Independent,1,Food,2,11
26,158,123,0,Tue Apr 24 21:28:11 +0000 2012,-360,51.038971999999994,-114.081623,17,London Drugs,4.5,21:28:11,2012424,2,Independent,3,Shop & Service,2,21
26,133,105,0,Sat May 12 17:45:00 +0000 2012,-360,51.041939,-114.08941599999999,5,Tim Hortons,3.0,17:45:00,2012512,2,Independent,1,Food,2,17
26,431,344,0,Sat May 12 22:04:01 +0000 2012,-360,50.978528999999995,-114.070049,17,London Drugs,3.5,22:04:01,2012512,5,Independent,3,Shop & Service,2,22
26,396,314,0,Thu Jun 07 12:00:28 +0000 2012,-360,51.048142999999996,-114.06536100000001,5,Analog Coffee,4.5,12:00:28,2012607,1,Independent,1,Food,2,12
26,142,111,0,Thu Jun 07 21:39:14 +0000 2012,-360,51.09695900000001,-114.037001,48,Pisces Pet Emporium,3.5,21:39:14,2012607,3,Independent,3,Shop & Service,2,21
26,67,56,0,Mon Jun 11 01:05:25 +0000 2012,-360,51.074208,-113.99083600000002,32,Cineplex Odeon Sunridge Spectrum Cinemas,3.0,1:05:25,2012611,0,Independent,4,Arts & Entertainment,2,1
26,396,314,0,Mon Jun 11 15:13:16 +0000 2012,-360,51.048142999999996,-114.06536100000001,5,Analog Coffee,4.5,15:13:16,2012611,1,Independent,1,Food,2,15
26,396,314,0,Tue Jun 12 14:58:56 +0000 2012,-360,51.048142999999996,-114.06536100000001,5,Analog Coffee,4.5,14:58:56,2012612,1,Independent,1,Food,2,14
26,6,6,0,Tue Jun 12 14:58:34 +0000 2012,-360,51.048468,-114.071598,5,Tim Hortons,2.5,14:58:34,2012612,1,Independent,1,Food,2,14
26,40,37,0,Wed Jun 13 00:12:29 +0000 2012,-360,51.079304,-113.9906,22,Costco Wholesale,4.0,0:12:29,2012613,0,Independent,3,Shop & Service,2,0
26,396,314,0,Wed Jun 13 14:44:08 +0000 2012,-360,51.048142999999996,-114.06536100000001,5,Analog Coffee,4.5,14:44:08,2012613,1,Independent,1,Food,2,14
26,396,314,0,Wed Jul 04 12:05:03 +0000 2012,-360,51.048142999999996,-114.06536100000001,5,Analog Coffee,4.5,12:05:03,2012704,1,Independent,1,Food,2,12
26,158,123,0,Wed Jul 04 22:02:48 +0000 2012,-360,51.038971999999994,-114.081623,17,London Drugs,4.5,22:02:48,2012704,2,Independent,3,Shop & Service,2,22
26,134,100,1,Fri Jul 13 22:18:20 +0000 2012,-360,51.084709000000004,-114.12473200000001,17,London Drugs,3.5,22:18:20,2012713,8,Combined,3,Shop & Service,2,22
26,432,106,1,Fri Jul 13 22:40:16 +0000 2012,-360,51.020022999999995,-114.169454,61,Indigo Books Music & More,3.5,22:40:16,2012713,6,Combined,3,Shop & Service,2,22
26,163,126,0,Sat Sep 15 03:36:40 +0000 2012,-360,51.081842,-113.99681100000001,15,McDonald's,1.5,3:36:40,2012915,0,Independent,1,Food,2,3
26,67,56,0,Sat Sep 15 04:05:22 +0000 2012,-360,51.074208,-113.99083600000002,32,Cineplex Odeon Sunridge Spectrum Cinemas,3.0,4:05:22,2012915,0,Independent,4,Arts & Entertainment,2,4
26,396,314,0,Thu Oct 25 12:03:35 +0000 2012,-360,51.048142999999996,-114.06536100000001,5,Analog Coffee,4.5,12:03:35,20121025,1,Independent,1,Food,2,12
26,433,345,0,Thu Oct 25 21:58:36 +0000 2012,-360,51.03787,-114.08590500000001,50,Mount Royal Medicentre,2.5,21:58:36,20121025,2,Independent,5,Professional & Other Places,2,21
26,166,128,0,Sun Nov 11 04:53:31 +0000 2012,-420,50.992295,-114.070853,62,Bolero,3.5,4:53:31,20121111,5,Independent,1,Food,3,4
26,8,8,0,Sun Nov 11 05:02:07 +0000 2012,-420,51.037408,-114.06075200000001,7,Elbow River Casino,3.5,5:02:07,20121111,1,Independent,4,Arts & Entertainment,3,5
26,434,346,0,Sun Nov 11 05:05:22 +0000 2012,-420,51.037655,-114.067302,109,Republik Nightclub,3.0,5:05:22,20121111,1,Independent,2,Nightlife Spot,3,5
26,158,123,0,Mon Nov 12 21:40:44 +0000 2012,-420,51.038971999999994,-114.081623,17,London Drugs,4.5,21:40:44,20121112,2,Independent,3,Shop & Service,2,21
26,433,345,0,Mon Nov 12 23:13:07 +0000 2012,-420,51.03787,-114.08590500000001,50,Mount Royal Medicentre,2.5,23:13:07,20121112,2,Independent,5,Professional & Other Places,2,23
26,396,314,0,Mon Nov 26 12:58:54 +0000 2012,-420,51.048142999999996,-114.06536100000001,5,Analog Coffee,4.5,12:58:54,20121126,1,Independent,1,Food,2,12
26,30,28,0,Mon Nov 26 22:58:39 +0000 2012,-420,51.047388,-114.08086000000002,5,Tim Hortons,4.0,22:58:39,20121126,2,Independent,1,Food,2,22
26,396,314,0,Thu Mar 28 11:59:38 +0000 2013,-360,51.048142999999996,-114.06536100000001,5,Analog Coffee,4.5,11:59:38,2013328,1,Independent,1,Food,2,11
26,158,123,0,Thu Mar 28 23:09:07 +0000 2013,-360,51.038971999999994,-114.081623,17,London Drugs,4.5,23:09:07,2013328,2,Independent,3,Shop & Service,2,23
26,396,314,0,Wed May 01 11:59:11 +0000 2013,-360,51.048142999999996,-114.06536100000001,5,Analog Coffee,4.5,11:59:11,2013501,1,Independent,1,Food,2,11
26,158,123,0,Wed May 01 23:15:56 +0000 2013,-360,51.038971999999994,-114.081623,17,London Drugs,4.5,23:15:56,2013501,2,Independent,3,Shop & Service,2,23
27,435,90,1,Sat Apr 21 18:47:20 +0000 2012,-360,51.099470000000004,-114.14208899999998,15,McDonald's,2.5,18:47:20,2012421,8,Combined,1,Food,2,18
27,436,347,0,Sat Apr 21 23:33:18 +0000 2012,-360,51.101625,-114.13877099999999,72,Essence of Saigon Garden,3.5,23:33:18,2012421,8,Independent,1,Food,2,23
27,95,77,0,Tue May 01 20:33:31 +0000 2012,-360,51.041215,-114.072452,44,Sheldon M Chumir Health Centre,3.5,20:33:31,2012501,1,Independent,5,Professional & Other Places,2,20
27,437,348,0,Tue May 01 22:23:08 +0000 2012,-360,51.040815,-114.071652,5,Good Earth Cafe,3.5,22:23:08,2012501,1,Independent,1,Food,2,22
27,438,349,0,Thu May 17 18:24:31 +0000 2012,-360,51.072162,-114.163471,46,Subway,2.5,18:24:31,2012517,8,Independent,1,Food,2,18
27,439,350,0,Thu May 17 19:00:34 +0000 2012,-360,51.087198,-114.183799,50,Bowmont Travel Clinic,3.0,19:00:34,2012517,9,Independent,5,Professional & Other Places,2,19
27,438,349,0,Fri Jun 08 01:21:45 +0000 2012,-360,51.072162,-114.163471,46,Subway,2.5,1:21:45,2012608,8,Independent,1,Food,3,1
27,440,351,0,Fri Jun 08 21:44:23 +0000 2012,-360,51.074756,-114.16701299999998,15,DQ Grill & Chill Restaurant,3.0,21:44:23,2012608,8,Independent,1,Food,3,21
27,112,91,0,Fri Jun 08 22:12:14 +0000 2012,-360,51.075306,-114.167317,48,Bowmont Animal Hospital,3.0,22:12:14,2012608,8,Independent,3,Shop & Service,3,22
27,441,241,1,Sat Jun 09 01:16:11 +0000 2012,-360,51.085065,-114.15415300000001,15,Joey's,2.0,1:16:11,2012609,8,Combined,1,Food,3,1
27,442,241,1,Sat Jun 09 02:05:28 +0000 2012,-360,51.085659,-114.15605500000001,29,Staples Market Mall,2.5,2:05:28,2012609,8,Combined,3,Shop & Service,3,2
27,443,92,1,Sat Jun 09 02:33:43 +0000 2012,-360,51.154182,-114.16060900000001,61,Home Depot,4.0,2:33:43,2012609,9,Combined,3,Shop & Service,3,2
27,441,241,1,Tue Jun 12 19:39:27 +0000 2012,-360,51.085065,-114.15415300000001,15,Joey's,2.0,19:39:27,2012612,8,Combined,1,Food,3,19
27,444,241,1,Tue Jun 12 20:10:36 +0000 2012,-360,51.085679,-114.15709,41,Toys R Us,4.0,20:10:36,2012612,8,Combined,3,Shop & Service,3,20
27,445,241,1,Tue Jun 12 20:29:40 +0000 2012,-360,51.08542,-114.156025,67,Sephora,3.5,20:29:40,2012612,8,Combined,3,Shop & Service,3,20
27,446,352,0,Tue Jun 26 15:33:58 +0000 2012,-360,51.036408,-114.11038300000001,44,Chronic Pain Centre,3.0,15:33:58,2012626,2,Independent,5,Professional & Other Places,2,15
27,440,351,0,Tue Jun 26 19:28:38 +0000 2012,-360,51.074756,-114.16701299999998,15,DQ Grill & Chill Restaurant,3.0,19:28:38,2012626,8,Independent,1,Food,2,19
27,440,351,0,Wed Jul 04 21:21:16 +0000 2012,-360,51.074756,-114.16701299999998,15,DQ Grill & Chill Restaurant,3.0,21:21:16,2012704,8,Independent,1,Food,2,21
27,447,353,0,Wed Jul 04 21:48:09 +0000 2012,-360,51.075169,-114.167778,59,Allan's Flowers,4.0,21:48:09,2012704,8,Independent,3,Shop & Service,2,21
27,448,354,0,Mon Dec 03 02:33:12 +0000 2012,-420,51.052105,-114.09439099999999,10,Chicken-On-The-Way,3.5,2:33:12,20121203,2,Independent,1,Food,2,2
27,445,241,1,Mon Dec 03 22:42:55 +0000 2012,-420,51.08542,-114.156025,67,Sephora,3.5,22:42:55,20121203,8,Combined,3,Shop & Service,2,22
27,449,355,0,Fri Dec 07 00:59:13 +0000 2012,-420,51.088186,-114.13086899999999,22,Co-op,3.0,0:59:13,20121207,8,Independent,3,Shop & Service,3,0
27,450,100,1,Fri Dec 07 01:33:27 +0000 2012,-420,51.086936,-114.127394,27,Brentwood Coin Car Wash,2.5,1:33:27,20121207,8,Combined,3,Shop & Service,3,1
27,451,90,1,Fri Dec 07 21:25:55 +0000 2012,-420,51.098789000000004,-114.144016,52,Target,3.0,21:25:55,20121207,8,Combined,3,Shop & Service,3,21
27,443,92,1,Tue Dec 18 01:04:25 +0000 2012,-420,51.154182,-114.16060900000001,61,Home Depot,4.0,1:04:25,20121218,9,Combined,3,Shop & Service,3,1
27,113,92,1,Tue Dec 18 02:21:20 +0000 2012,-420,51.15472000000001,-114.15528799999998,22,Costco Wholesale,3.5,2:21:20,20121218,9,Combined,3,Shop & Service,3,2
27,446,352,0,Tue Dec 18 20:25:37 +0000 2012,-420,51.036408,-114.11038300000001,44,Chronic Pain Centre,3.0,20:25:37,20121218,2,Independent,5,Professional & Other Places,3,20
27,95,77,0,Thu Apr 04 19:27:12 +0000 2013,-360,51.041215,-114.072452,44,Sheldon M Chumir Health Centre,3.5,19:27:12,2013404,1,Independent,5,Professional & Other Places,2,19
27,437,348,0,Thu Apr 04 19:43:06 +0000 2013,-360,51.040815,-114.071652,5,Good Earth Cafe,3.5,19:43:06,2013404,1,Independent,1,Food,2,19
27,95,77,0,Wed May 15 19:35:23 +0000 2013,-360,51.041215,-114.072452,44,Sheldon M Chumir Health Centre,3.5,19:35:23,2013515,1,Independent,5,Professional & Other Places,2,19
27,437,348,0,Wed May 15 20:19:59 +0000 2013,-360,51.040815,-114.071652,5,Good Earth Cafe,3.5,20:19:59,2013515,1,Independent,1,Food,2,20
28,452,356,0,Sun Apr 08 05:34:37 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,5:34:37,2012408,2,Independent,2,Nightlife Spot,2,5
28,452,356,0,Sun Apr 08 07:42:16 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,7:42:16,2012408,2,Independent,2,Nightlife Spot,2,7
28,452,356,0,Tue Apr 10 16:34:40 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,16:34:40,2012410,2,Independent,2,Nightlife Spot,3,16
28,29,27,0,Tue Apr 10 17:33:41 +0000 2012,-360,51.047071,-114.080872,0,Sandman Hotel Calgary City Centre,2.0,17:33:41,2012410,2,Independent,0,Travel & Transport,3,17
28,258,206,0,Tue Apr 10 17:34:08 +0000 2012,-360,51.047109999999996,-114.080675,43,Moxie's Grill & Bar,3.5,17:34:08,2012410,2,Independent,1,Food,3,17
28,210,165,0,Thu Apr 12 01:47:52 +0000 2012,-360,51.016311,-114.039193,7,Century Casino Calgary,3.0,1:47:52,2012412,1,Independent,4,Arts & Entertainment,3,1
28,186,142,0,Thu Apr 12 03:54:00 +0000 2012,-360,50.980206,-114.07567,4,Atlantic Trap & Gill Pub,3.5,3:54:00,2012412,5,Independent,2,Nightlife Spot,3,3
28,453,357,0,Thu Apr 12 06:56:30 +0000 2012,-360,51.011965000000004,-114.06489599999999,109,The Back Alley Night Club,2.5,6:56:30,2012412,5,Independent,2,Nightlife Spot,3,6
28,452,356,0,Sat Apr 14 03:57:04 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,3:57:04,2012414,2,Independent,2,Nightlife Spot,3,3
28,146,115,0,Sat Apr 14 22:41:58 +0000 2012,-360,51.03771500000001,-114.079571,17,Shoppers Drug Mart,4.0,22:41:58,2012414,2,Independent,3,Shop & Service,3,22
28,454,358,0,Sat Apr 14 22:44:34 +0000 2012,-360,51.039656,-114.08178899999999,8,Dairy Queen,2.5,22:44:34,2012414,2,Independent,1,Food,3,22
28,452,356,0,Sun Apr 15 02:45:55 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,2:45:55,2012415,2,Independent,2,Nightlife Spot,2,2
28,452,356,0,Sun Apr 15 05:00:24 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,5:00:24,2012415,2,Independent,2,Nightlife Spot,2,5
28,455,359,0,Wed Apr 18 03:04:43 +0000 2012,-360,51.037825,-114.08061200000002,105,Manies Pizzaria & Greek Cuisine,3.0,3:04:43,2012418,2,Independent,1,Food,2,3
28,452,356,0,Wed Apr 18 15:41:57 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,15:41:57,2012418,2,Independent,2,Nightlife Spot,2,15
28,452,356,0,Fri Apr 20 00:12:10 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,0:12:10,2012420,2,Independent,2,Nightlife Spot,2,0
28,452,356,0,Fri Apr 20 05:15:21 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,5:15:21,2012420,2,Independent,2,Nightlife Spot,2,5
28,452,356,0,Mon Apr 23 04:33:25 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,4:33:25,2012423,2,Independent,2,Nightlife Spot,4,4
28,95,77,0,Mon Apr 23 21:05:10 +0000 2012,-360,51.041215,-114.072452,44,Sheldon M Chumir Health Centre,3.5,21:05:10,2012423,1,Independent,5,Professional & Other Places,4,21
28,456,360,0,Mon Apr 23 21:22:27 +0000 2012,-360,51.031417,-114.071653,10,Earls Kitchen + Bar,3.5,21:22:27,2012423,1,Independent,1,Food,4,21
28,92,31,1,Mon Apr 23 23:50:59 +0000 2012,-360,51.045341,-114.06666499999999,39,Libertine Public House,2.5,23:50:59,2012423,1,Combined,2,Nightlife Spot,4,23
28,213,18,1,Tue Apr 24 19:04:18 +0000 2012,-360,51.04577800000001,-114.06926399999999,43,Earls 67,3.0,19:04:18,2012424,1,Combined,1,Food,2,19
28,452,356,0,Tue Apr 24 21:32:44 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,21:32:44,2012424,2,Independent,2,Nightlife Spot,2,21
28,452,356,0,Sat Apr 28 19:16:39 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,19:16:39,2012428,2,Independent,2,Nightlife Spot,2,19
28,457,361,0,Sat Apr 28 21:03:19 +0000 2012,-360,51.065968,-114.06276000000001,118,Don's Hobby Shop,4.0,21:03:19,2012428,1,Independent,3,Shop & Service,2,21
28,272,215,0,Thu May 03 19:31:32 +0000 2012,-360,50.989744,-114.070701,43,Fatburger,4.5,19:31:32,2012503,5,Independent,1,Food,5,19
28,458,74,1,Thu May 03 19:56:12 +0000 2012,-360,50.958054,-114.072322,10,Moxie's Grill & Bar,2.5,19:56:12,2012503,5,Combined,1,Food,5,19
28,459,362,0,Thu May 03 19:56:57 +0000 2012,-360,50.962191,-114.072686,119,The Black Swan Ale House,3.0,19:56:57,2012503,5,Independent,8,Event,5,19
28,94,76,0,Thu May 03 19:57:58 +0000 2012,-360,50.965457,-114.073282,43,Jack Astor's Bar & Grill,3.5,19:57:58,2012503,5,Independent,1,Food,5,19
28,272,215,0,Thu May 03 21:15:44 +0000 2012,-360,50.989744,-114.070701,43,Fatburger,4.5,21:15:44,2012503,5,Independent,1,Food,5,21
28,452,356,0,Mon May 07 00:10:18 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,0:10:18,2012507,2,Independent,2,Nightlife Spot,3,0
28,38,35,0,Mon May 07 02:45:59 +0000 2012,-360,51.045025,-114.08140700000001,19,Boudoir Rouge,2.5,2:45:59,2012507,2,Independent,2,Nightlife Spot,3,2
28,452,356,0,Mon May 07 03:06:10 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,3:06:10,2012507,2,Independent,2,Nightlife Spot,3,3
28,454,358,0,Tue May 08 19:31:41 +0000 2012,-360,51.039656,-114.08178899999999,8,Dairy Queen,2.5,19:31:41,2012508,2,Independent,1,Food,3,19
28,452,356,0,Tue May 08 20:03:26 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,20:03:26,2012508,2,Independent,2,Nightlife Spot,3,20
28,460,363,0,Tue May 08 23:46:02 +0000 2012,-360,51.083834,-113.99901799999999,0,Red Oak Kitchen & Bar,2.0,23:46:02,2012508,0,Independent,0,Travel & Transport,3,23
28,388,309,0,Wed May 09 02:38:18 +0000 2012,-360,50.978437,-114.08396,8,DQ Grill & Chill Restaurant,2.5,2:38:18,2012509,5,Independent,1,Food,4,2
28,452,356,0,Wed May 09 16:27:46 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,16:27:46,2012509,2,Independent,2,Nightlife Spot,4,16
28,291,230,0,Wed May 09 18:16:01 +0000 2012,-360,51.045832,-114.05911200000001,94,Olympic Plaza,4.5,18:16:01,2012509,1,Independent,7,Outdoors & Recreation,4,18
28,452,356,0,Wed May 09 22:39:51 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,22:39:51,2012509,2,Independent,2,Nightlife Spot,4,22
28,452,356,0,Sat May 12 01:32:52 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,1:32:52,2012512,2,Independent,2,Nightlife Spot,3,1
28,241,193,0,Sat May 12 05:26:51 +0000 2012,-360,51.043586,-114.07826899999999,4,Commonwealth Bar & Stage,3.0,5:26:51,2012512,2,Independent,2,Nightlife Spot,3,5
28,461,364,0,Sat May 12 05:39:18 +0000 2012,-360,51.043442,-114.07126000000001,109,Tantra Nightclub & Lounge,2.5,5:39:18,2012512,1,Independent,2,Nightlife Spot,3,5
28,452,356,0,Wed May 16 18:37:09 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,18:37:09,2012516,2,Independent,2,Nightlife Spot,2,18
28,213,18,1,Wed May 16 18:44:23 +0000 2012,-360,51.04577800000001,-114.06926399999999,43,Earls 67,3.0,18:44:23,2012516,1,Combined,1,Food,2,18
28,452,356,0,Sun May 27 00:42:08 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,0:42:08,2012527,2,Independent,2,Nightlife Spot,2,0
28,462,365,0,Sun May 27 09:57:18 +0000 2012,-360,51.037603999999995,-114.087231,5,Tim Hortons,2.0,9:57:18,2012527,2,Independent,1,Food,2,9
28,272,215,0,Mon May 28 00:08:52 +0000 2012,-360,50.989744,-114.070701,43,Fatburger,4.5,0:08:52,2012528,5,Independent,1,Food,2,0
28,452,356,0,Mon May 28 10:21:36 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,10:21:36,2012528,2,Independent,2,Nightlife Spot,2,10
28,310,247,0,Tue May 29 04:09:04 +0000 2012,-360,51.037969,-114.069156,99,Model Milk,4.0,4:09:04,2012529,1,Independent,1,Food,3,4
28,452,356,0,Tue May 29 19:28:06 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,19:28:06,2012529,2,Independent,2,Nightlife Spot,3,19
28,463,366,0,Tue May 29 23:22:07 +0000 2012,-360,50.936923,-114.080048,111,Fritou Chicken,3.5,23:22:07,2012529,7,Independent,1,Food,3,23
28,452,356,0,Sun Jun 03 00:52:14 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,0:52:14,2012603,2,Independent,2,Nightlife Spot,4,0
28,92,31,1,Sun Jun 03 02:55:40 +0000 2012,-360,51.045341,-114.06666499999999,39,Libertine Public House,2.5,2:55:40,2012603,1,Combined,2,Nightlife Spot,4,2
28,452,356,0,Sun Jun 03 04:52:00 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,4:52:00,2012603,2,Independent,2,Nightlife Spot,4,4
28,464,367,0,Sun Jun 03 09:59:49 +0000 2012,-360,51.03014,-114.060616,53,Humpty's Family Restaurants,2.5,9:59:49,2012603,1,Independent,1,Food,4,9
28,452,356,0,Mon Jun 04 01:49:00 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,1:49:00,2012604,2,Independent,2,Nightlife Spot,3,1
28,272,215,0,Mon Jun 04 02:12:52 +0000 2012,-360,50.989744,-114.070701,43,Fatburger,4.5,2:12:52,2012604,5,Independent,1,Food,3,2
28,452,356,0,Mon Jun 04 09:03:55 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,9:03:55,2012604,2,Independent,2,Nightlife Spot,3,9
28,452,356,0,Wed Jun 06 16:23:51 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,16:23:51,2012606,2,Independent,2,Nightlife Spot,2,16
28,65,54,0,Wed Jun 06 19:34:02 +0000 2012,-360,51.062616999999996,-114.09255,33,Southern Alberta Jubilee Auditorium,4.0,19:34:02,2012606,2,Independent,4,Arts & Entertainment,2,19
28,272,215,0,Thu Jun 07 04:39:41 +0000 2012,-360,50.989744,-114.070701,43,Fatburger,4.5,4:39:41,2012607,5,Independent,1,Food,3,4
28,272,215,0,Thu Jun 07 20:16:31 +0000 2012,-360,50.989744,-114.070701,43,Fatburger,4.5,20:16:31,2012607,5,Independent,1,Food,3,20
28,272,215,0,Thu Jun 07 22:45:30 +0000 2012,-360,50.989744,-114.070701,43,Fatburger,4.5,22:45:30,2012607,5,Independent,1,Food,3,22
28,452,356,0,Sat Jun 09 00:06:52 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,0:06:52,2012609,2,Independent,2,Nightlife Spot,2,0
28,452,356,0,Sat Jun 09 22:03:34 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,22:03:34,2012609,2,Independent,2,Nightlife Spot,2,22
28,452,356,0,Sun Jul 08 22:11:39 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,22:11:39,2012708,2,Independent,2,Nightlife Spot,3,22
28,234,186,0,Sun Jul 08 22:22:56 +0000 2012,-360,51.037971,-114.07416599999999,4,National on 17th,3.5,22:22:56,2012708,1,Independent,2,Nightlife Spot,3,22
28,465,368,0,Sun Jul 08 23:20:42 +0000 2012,-360,51.038021,-114.07245800000001,10,The Living Room Restaurant,3.5,23:20:42,2012708,1,Independent,1,Food,3,23
28,452,356,0,Thu Aug 09 19:15:56 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,19:15:56,2012809,2,Independent,2,Nightlife Spot,3,19
28,258,206,0,Thu Aug 09 19:16:07 +0000 2012,-360,51.047109999999996,-114.080675,43,Moxie's Grill & Bar,3.5,19:16:07,2012809,2,Independent,1,Food,3,19
28,29,27,0,Thu Aug 09 19:16:32 +0000 2012,-360,51.047071,-114.080872,0,Sandman Hotel Calgary City Centre,2.0,19:16:32,2012809,2,Independent,0,Travel & Transport,3,19
28,175,134,0,Mon Oct 29 03:35:50 +0000 2012,-360,51.037913,-114.09348999999999,2,1410 World Bier Haus,3.0,3:35:50,20121029,2,Independent,2,Nightlife Spot,2,3
28,414,328,0,Mon Oct 29 04:27:05 +0000 2012,-360,51.037987,-114.084966,60,Cibo,3.5,4:27:05,20121029,2,Independent,1,Food,2,4
28,452,356,0,Thu Nov 01 03:14:03 +0000 2012,-360,51.045246,-114.08091499999999,109,Knoxville's Tavern,2.0,3:14:03,20121101,2,Independent,2,Nightlife Spot,3,3
28,241,193,0,Thu Nov 01 04:34:31 +0000 2012,-360,51.043586,-114.07826899999999,4,Commonwealth Bar & Stage,3.0,4:34:31,20121101,2,Independent,2,Nightlife Spot,3,4
28,453,357,0,Thu Nov 01 04:50:00 +0000 2012,-360,51.011965000000004,-114.06489599999999,109,The Back Alley Night Club,2.5,4:50:00,20121101,5,Independent,2,Nightlife Spot,3,4
28,466,369,0,Sun Nov 25 23:32:13 +0000 2012,-420,51.052003000000006,-114.08608999999998,95,Julio's Barrio,2.5,23:32:13,20121125,2,Independent,1,Food,2,23
28,118,95,0,Sun Nov 25 23:44:39 +0000 2012,-420,51.070365,-114.130354,2,Moose McGuire's,3.5,23:44:39,20121125,8,Independent,2,Nightlife Spot,2,23
28,85,69,0,Mon Nov 26 03:53:10 +0000 2012,-420,51.067436,-114.11641499999999,14,Boston Pizza,3.0,3:53:10,20121126,8,Independent,1,Food,3,3
