Location_id,Item_id,POI_Type,User_id,Latitude,Longitude,L2_Category_name,name,stars,Time,Date,POI,clusters,L1_Category_name,L1_Category
2386,28,0,251,33.509523,-112.070096,21,Sauce Pizza and Wine,4.0,19:53:12,2013205,Combined,0,2,Food
19,13,1,251,33.485847,-112.06903,16,China Chili,4.0,23:11:34,2013218,Independent,0,2,Food
607,133,0,251,33.4834,-112.075376,36,Park Central Deli,3.5,19:59:24,2013305,Combined,0,2,Food
2388,1671,1,251,33.508908,-112.102843,83,Camelback Cafe & Catering,1.5,16:27:50,2013312,Independent,0,2,Food
19,13,1,251,33.485847,-112.06903,16,China Chili,4.0,3:35:09,2013316,Independent,0,2,Food
2389,1672,1,251,33.605445,-112.036264,42,Jana's Bakery,4.0,23:43:42,2013316,Independent,7,2,Food
328,51,0,251,33.510242,-112.0282,27,Zinburger,4.0,18:36:31,2013322,Combined,4,2,Food
1916,351,0,251,33.552752000000005,-112.132448,29,Old Town Sarajevo,4.5,19:57:56,2013331,Combined,3,2,Food
234,177,1,251,33.552501,-112.057126,5,Carlos O'Brien's Mexican Restaurant,3.5,21:19:05,2013403,Independent,4,2,Food
328,51,0,251,33.510242,-112.0282,27,Zinburger,4.0,18:39:59,2013405,Combined,4,2,Food
19,13,1,251,33.485847,-112.06903,16,China Chili,4.0,23:08:10,2013415,Independent,0,2,Food
2383,465,0,251,33.640047,-112.070497,33,Fantastic Sams Hair Salons,2.0,20:10:05,2013419,Combined,9,1,Shop & Service
607,133,0,251,33.4834,-112.075376,36,Park Central Deli,3.5,19:30:37,2013425,Combined,0,2,Food
1898,1328,1,251,33.494572,-112.039148,211,Collectors Marketplace,4.5,21:54:16,2013427,Independent,4,1,Shop & Service
340,247,1,251,33.508885,-112.063109,20,Culver's,3.5,21:51:15,2013429,Independent,0,2,Food
1313,401,0,251,33.538408000000004,-112.18373400000002,74,Drawn To Comics,5.0,1:05:04,2013501,Combined,5,1,Shop & Service
780,539,1,251,33.492596,-112.073416,5,Macayo's Mexican Restaurants,3.0,18:44:05,2013502,Independent,0,2,Food
1676,1173,1,251,33.501971999999995,-112.082175,132,America's Taco Shop,3.5,18:42:40,2013509,Independent,0,2,Food
328,51,0,251,33.510242,-112.0282,27,Zinburger,4.0,18:31:19,2013510,Combined,4,2,Food
19,13,1,251,33.485847,-112.06903,16,China Chili,4.0,20:00:34,2013513,Independent,0,2,Food
328,51,0,251,33.510242,-112.0282,27,Zinburger,4.0,18:50:03,2013517,Combined,4,2,Food
1230,851,1,251,33.641509,-112.00863,18,Harkins Theatres North Valley 16,3.5,4:20:29,2013609,Independent,7,3,Arts & Entertainment
522,10,0,251,33.507456,-112.040956,21,NYPD Pizza,4.0,18:46:22,2013717,Combined,4,2,Food
1127,465,0,251,33.639778,-112.067551,5,Chipotle Mexican Grill,3.0,20:41:04,2013720,Combined,9,2,Food
1230,851,1,251,33.641509,-112.00863,18,Harkins Theatres North Valley 16,3.5,21:15:52,2013720,Independent,7,3,Arts & Entertainment
817,28,0,251,33.509599,-112.071724,107,Sweet Tomatoes,3.5,19:53:51,2013808,Combined,0,2,Food
39,31,1,251,33.479893,-112.091083,27,Original Hamburger Works,4.0,18:35:08,2013813,Independent,0,2,Food
1345,938,1,251,33.583147,-112.119609,185,Guitar Center,3.5,20:29:45,2013831,Independent,3,1,Shop & Service
328,51,0,251,33.510242,-112.0282,27,Zinburger,4.0,18:33:25,2013906,Combined,4,2,Food
555,385,1,252,33.422178,-111.940346,9,P.F. Chang's,3.0,2:27:46,2012408,Independent,1,2,Food
106,62,0,252,33.425174,-111.939697,49,Mr. Mesquite Taqueria,4.0,7:04:53,2012422,Combined,1,4,Nightlife Spot
1101,62,0,252,33.423586,-111.939921,21,La Bocca Urban Pizzeria + Wine Bar,4.0,4:31:21,20121201,Combined,1,2,Food
382,62,0,252,33.423943,-111.939864,49,Mill Cue Club,3.5,6:08:16,20121201,Combined,1,4,Nightlife Spot
85,62,0,252,33.424278,-111.94077,49,Dierks Bentley's Whiskey Row,3.0,7:24:45,20121201,Combined,1,4,Nightlife Spot
478,62,0,252,33.424423,-111.94001000000002,12,Urban Outfitters,3.5,3:10:10,2013607,Combined,1,1,Shop & Service
40,32,0,253,33.453571999999994,-112.069194,28,AMC Arizona Center 24,3.0,4:52:36,2012408,Combined,2,3,Arts & Entertainment
1605,1119,1,253,33.480737,-112.072307,60,Hilton Phoenix Suites,3.5,17:36:24,2012408,Independent,0,0,Travel & Transport
250,192,1,253,33.445515,-112.066748,105,Chase Field,4.0,19:05:14,2012408,Independent,2,3,Arts & Entertainment
1605,1119,1,253,33.480737,-112.072307,60,Hilton Phoenix Suites,3.5,8:33:25,2012411,Independent,0,0,Travel & Transport
1705,1194,1,253,33.449234000000004,-112.076505,57,Phoenix Ghost Tours,3.5,1:31:22,2012413,Independent,2,3,Arts & Entertainment
1605,1119,1,253,33.480737,-112.072307,60,Hilton Phoenix Suites,3.5,7:41:39,2012413,Independent,0,0,Travel & Transport
1705,1194,1,253,33.449234000000004,-112.076505,57,Phoenix Ghost Tours,3.5,4:22:52,2012415,Independent,2,3,Arts & Entertainment
1605,1119,1,253,33.480737,-112.072307,60,Hilton Phoenix Suites,3.5,19:08:24,2012415,Independent,0,0,Travel & Transport
1306,902,1,254,33.422177000000005,-111.945492,15,Dilly's Deli,4.0,19:36:37,2012525,Independent,1,2,Food
802,555,1,254,33.421694,-111.951184,42,Essence Bakery Caf????,4.0,19:56:15,2012612,Independent,1,2,Food
1306,902,1,254,33.422177000000005,-111.945492,15,Dilly's Deli,4.0,20:23:55,2012712,Independent,1,2,Food
1782,1249,1,254,33.407584,-111.993705,137,Jimmy's Hot Dogs,4.0,19:37:38,20121025,Independent,1,2,Food
181,32,0,254,33.452396,-112.070086,60,Sheraton Grand Phoenix,4.0,14:59:07,2013118,Combined,2,0,Travel & Transport
950,662,1,254,33.422433000000005,-111.961375,25,3 Minute Car Wash,3.0,20:52:01,2013118,Independent,1,1,Shop & Service
2390,1673,1,254,33.421019,-111.968923,15,Arizona Sandwich Co & Catering,4.0,21:09:24,2013118,Independent,1,2,Food
671,467,1,255,33.64193,-112.065042,35,Starbucks,2.5,17:11:07,2012523,Independent,9,2,Food
1244,465,0,255,33.63684600000001,-112.070289,122,Half Moon Sports Grill,3.5,3:48:28,2012524,Combined,9,4,Nightlife Spot
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,4:07:13,2012527,Independent,7,4,Nightlife Spot
250,192,1,255,33.445515,-112.066748,105,Chase Field,4.0,20:20:09,2012527,Independent,2,3,Arts & Entertainment
2392,1675,1,255,33.63937,-112.063331,161,J.K. Sushi,3.5,2:16:43,2012529,Independent,9,2,Food
1721,1209,1,255,33.531486,-112.047994,122,16th Street Sports Bar & Grill,3.5,19:31:38,2012531,Independent,4,4,Nightlife Spot
2393,1676,1,255,33.531248,-112.04733799999998,62,Runner's Den,4.5,20:28:10,2012531,Independent,4,1,Shop & Service
1244,465,0,255,33.63684600000001,-112.070289,122,Half Moon Sports Grill,3.5,23:09:13,2012602,Combined,9,4,Nightlife Spot
847,194,0,255,33.495459000000004,-112.003131,122,Hazelwoods First Place Sports Grill,3.0,2:33:59,2012603,Combined,6,4,Nightlife Spot
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,4:49:52,2012603,Independent,7,4,Nightlife Spot
1597,465,0,255,33.637975,-112.067558,61,US Egg,4.0,18:01:46,2012603,Combined,9,2,Food
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,4:34:49,2012605,Independent,7,4,Nightlife Spot
209,156,1,255,33.576243,-112.065461,61,Scramble A Breakfast Joint,4.0,18:53:10,2012607,Independent,3,2,Food
1244,465,0,255,33.63684600000001,-112.070289,122,Half Moon Sports Grill,3.5,23:37:40,2012608,Combined,9,4,Nightlife Spot
2394,504,0,255,33.643675,-112.119219,49,Dave's Place,3.5,7:51:15,2012609,Combined,9,4,Nightlife Spot
671,467,1,255,33.64193,-112.065042,35,Starbucks,2.5,18:11:20,2012609,Independent,9,2,Food
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,4:14:45,2012610,Independent,7,4,Nightlife Spot
672,468,1,255,33.641563,-112.080027,13,WinCo Foods,3.5,9:53:50,2012611,Independent,9,1,Shop & Service
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,3:53:51,2012612,Independent,7,4,Nightlife Spot
209,156,1,255,33.576243,-112.065461,61,Scramble A Breakfast Joint,4.0,19:44:04,2012613,Independent,3,2,Food
1110,781,1,255,33.59773,-111.978562,49,Cold Beers & Cheeseburgers - Paradise Valley,3.5,0:36:42,2012614,Independent,7,4,Nightlife Spot
829,563,0,255,33.602253000000005,-111.985123,35,Paradise Bakery,2.5,1:38:04,2012617,Combined,7,2,Food
1079,465,0,255,33.639799,-112.071708,79,Jamba Juice,3.0,17:21:09,2012617,Combined,9,2,Food
2395,1677,1,255,33.624758,-112.014088,180,Greenway Village Cocktail Lounge,3.5,5:13:34,2012618,Independent,7,4,Nightlife Spot
733,465,0,255,33.639749,-112.066963,70,Yogurtini,4.0,21:22:15,2012630,Combined,9,2,Food
725,498,1,255,33.497727000000005,-112.0741,104,George and Dragon Pub,3.5,21:49:56,2012630,Independent,0,4,Nightlife Spot
1265,874,1,255,33.597566,-111.98126299999998,21,Picazzo's Healthy Italian Kitchen,4.0,22:36:27,2012702,Independent,7,2,Food
1714,1202,1,255,33.457457,-112.072349,61,Matt's Big Breakfast,4.0,16:48:13,2012704,Independent,2,2,Food
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,8:29:46,2012705,Independent,7,4,Nightlife Spot
1244,465,0,255,33.63684600000001,-112.070289,122,Half Moon Sports Grill,3.5,3:36:42,2012706,Combined,9,4,Nightlife Spot
1110,781,1,255,33.59773,-111.978562,49,Cold Beers & Cheeseburgers - Paradise Valley,3.5,23:03:36,2012710,Independent,7,4,Nightlife Spot
1952,266,0,255,33.609444,-112.066846,49,Ammaccapane's Restaurant & Sports Bar,4.0,5:39:03,2012728,Combined,9,4,Nightlife Spot
1952,266,0,255,33.609444,-112.066846,49,Ammaccapane's Restaurant & Sports Bar,4.0,18:47:31,2012729,Combined,9,4,Nightlife Spot
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,0:22:13,2012812,Independent,7,4,Nightlife Spot
2396,1678,1,255,33.597259,-112.014077,122,Smokehouse Bar & Grill,4.0,0:14:28,2012815,Independent,7,4,Nightlife Spot
2395,1677,1,255,33.624758,-112.014088,180,Greenway Village Cocktail Lounge,3.5,5:40:46,2012820,Independent,7,4,Nightlife Spot
209,156,1,255,33.576243,-112.065461,61,Scramble A Breakfast Joint,4.0,18:18:01,20121003,Independent,3,2,Food
1597,465,0,255,33.637975,-112.067558,61,US Egg,4.0,19:33:33,20121008,Combined,9,2,Food
671,467,1,255,33.64193,-112.065042,35,Starbucks,2.5,16:20:16,20121026,Independent,9,2,Food
1952,266,0,255,33.609444,-112.066846,49,Ammaccapane's Restaurant & Sports Bar,4.0,5:05:47,20121028,Combined,9,4,Nightlife Spot
45,36,1,255,33.39094,-112.013023,30,The Farm At South Mountain,4.0,19:31:24,20121030,Independent,1,1,Shop & Service
1855,1301,1,255,33.553415,-112.055719,16,Super Dragon,4.0,1:31:13,20121031,Independent,4,2,Food
2106,1468,1,255,33.652553999999995,-112.1854,50,Eastwind Sushi & Grill,4.0,20:27:03,20121119,Independent,8,2,Food
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,6:21:40,20121122,Independent,7,4,Nightlife Spot
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,2:12:42,20121124,Independent,7,4,Nightlife Spot
2397,269,0,255,33.640102,-111.982259,122,Coppers Sports Grill,3.5,4:54:21,20121201,Combined,7,4,Nightlife Spot
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,6:10:56,20121201,Independent,7,4,Nightlife Spot
2398,1679,1,255,33.640511,-112.108024,49,Shenanigans Bar & Grill,3.5,0:13:35,20121213,Independent,9,4,Nightlife Spot
2399,1680,1,255,33.655588,-112.011805,35,King Coffee Roastery,4.5,21:39:35,20121215,Independent,7,2,Food
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,7:14:19,20121217,Independent,7,4,Nightlife Spot
725,498,1,255,33.497727000000005,-112.0741,104,George and Dragon Pub,3.5,2:17:02,20121220,Independent,0,4,Nightlife Spot
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,6:18:44,2013109,Independent,7,4,Nightlife Spot
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,6:55:46,2013110,Independent,7,4,Nightlife Spot
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,2:09:57,2013118,Independent,7,4,Nightlife Spot
2395,1677,1,255,33.624758,-112.014088,180,Greenway Village Cocktail Lounge,3.5,7:44:59,2013121,Independent,7,4,Nightlife Spot
1110,781,1,255,33.59773,-111.978562,49,Cold Beers & Cheeseburgers - Paradise Valley,3.5,0:37:58,2013122,Independent,7,4,Nightlife Spot
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,7:06:54,2013122,Independent,7,4,Nightlife Spot
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,3:41:14,2013202,Independent,7,4,Nightlife Spot
326,238,1,255,33.459813,-112.074223,66,Portland's Restaurant & Wine Bar,3.0,3:54:13,2013207,Independent,2,4,Nightlife Spot
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,4:36:43,2013211,Independent,7,4,Nightlife Spot
1115,783,1,255,33.627593,-112.025551,24,IRCA Furniture Showroom,4.0,19:25:16,2013211,Independent,7,1,Shop & Service
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,22:40:51,2013212,Independent,7,4,Nightlife Spot
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,5:33:16,2013214,Independent,7,4,Nightlife Spot
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,5:13:36,2013216,Independent,7,4,Nightlife Spot
2400,1681,1,255,33.641323,-112.0067,49,Brennan's Pub & Grub,3.5,5:30:29,2013307,Independent,7,4,Nightlife Spot
209,156,1,255,33.576243,-112.065461,61,Scramble A Breakfast Joint,4.0,18:05:45,2013307,Independent,3,2,Food
1192,823,1,255,33.531686,-111.961026,6,El Chorro,3.5,1:33:34,2013308,Independent,6,2,Food
2397,269,0,255,33.640102,-111.982259,122,Coppers Sports Grill,3.5,0:28:07,2013314,Combined,7,4,Nightlife Spot
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,6:14:19,2013314,Independent,7,4,Nightlife Spot
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,6:11:50,2013318,Independent,7,4,Nightlife Spot
1201,832,1,255,33.511343,-111.953087,146,Cholla Trail,4.5,18:07:59,2013402,Independent,6,6,Outdoors & Recreation
236,178,1,255,33.567986,-112.066052,100,North Mountain Brewing Company,4.0,21:01:03,2013410,Independent,3,4,Nightlife Spot
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,5:29:21,2013411,Independent,7,4,Nightlife Spot
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,6:42:00,2013413,Independent,7,4,Nightlife Spot
2401,465,0,255,33.638464,-112.067824,50,Sushi Style,4.0,19:16:57,2013417,Combined,9,2,Food
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,7:54:00,2013512,Independent,7,4,Nightlife Spot
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,3:15:06,2013522,Independent,7,4,Nightlife Spot
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,8:01:47,2013605,Independent,7,4,Nightlife Spot
209,156,1,255,33.576243,-112.065461,61,Scramble A Breakfast Joint,4.0,17:59:51,2013605,Independent,3,2,Food
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,1:22:39,2013628,Independent,7,4,Nightlife Spot
250,192,1,255,33.445515,-112.066748,105,Chase Field,4.0,20:24:45,2013714,Independent,2,3,Arts & Entertainment
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,8:46:29,2013727,Independent,7,4,Nightlife Spot
399,285,1,255,33.580669,-112.118224,123,Buffalo Wild Wings,2.5,5:39:30,2013814,Independent,3,2,Food
725,498,1,255,33.497727000000005,-112.0741,104,George and Dragon Pub,3.5,22:58:36,2013824,Independent,0,4,Nightlife Spot
2391,1674,1,255,33.643001,-112.031292,49,Brigett's Last Laugh,3.5,7:11:22,2013902,Independent,7,4,Nightlife Spot
217,164,1,256,33.5814,-112.118829,92,Raising Cane's,3.5,21:12:14,2012403,Independent,3,2,Food
676,471,1,256,33.509062,-112.091816,25,Clean Freak,3.0,1:16:39,2012404,Independent,0,1,Shop & Service
851,590,1,256,33.378741999999995,-111.966305,17,Joe's Crab Shack,3.0,22:55:00,2012408,Independent,1,2,Food
676,471,1,256,33.509062,-112.091816,25,Clean Freak,3.0,1:36:59,2012410,Independent,0,1,Shop & Service
945,28,0,256,33.510407,-112.074086,70,Dairy Queen,3.0,22:19:20,2012417,Combined,0,2,Food
131,99,1,256,33.436853,-111.943886,46,Puzzling Adventures,5.0,0:54:45,2012418,Independent,1,3,Arts & Entertainment
1671,0,0,256,33.522871,-112.095091,6,Wingstop,3.0,3:37:53,2012419,Combined,0,2,Food
573,28,0,256,33.509479,-112.07415,35,Dutch Bros Coffee,4.0,3:46:03,2012419,Combined,0,2,Food
403,193,0,256,33.666381,-112.124238,18,AMC Deer Valley 30,3.0,1:31:05,2012421,Combined,9,3,Arts & Entertainment
420,299,1,256,33.581555,-112.120681,27,Burger King,1.5,21:28:40,2012423,Independent,3,2,Food
340,247,1,256,33.508885,-112.063109,20,Culver's,3.5,5:17:06,2012424,Independent,0,2,Food
676,471,1,256,33.509062,-112.091816,25,Clean Freak,3.0,0:22:35,2012502,Independent,0,1,Shop & Service
19,13,1,256,33.485847,-112.06903,16,China Chili,4.0,3:11:46,2012505,Independent,0,2,Food
396,254,0,256,33.579912,-112.121531,20,Culver's,3.5,20:23:48,2012507,Combined,3,2,Food
412,254,0,256,33.57993,-112.122119,6,Chili's,3.0,23:47:34,2012511,Combined,3,2,Food
396,254,0,256,33.579912,-112.121531,20,Culver's,3.5,23:20:11,2012512,Combined,3,2,Food
676,471,1,256,33.509062,-112.091816,25,Clean Freak,3.0,1:12:09,2012515,Independent,0,1,Shop & Service
6,2,1,256,33.506915,-112.074183,6,Sweet Venezia,3.0,2:07:05,2012515,Independent,0,2,Food
352,254,0,256,33.581457,-112.12336,35,Starbucks,3.0,0:34:30,2012516,Combined,3,2,Food
695,28,0,256,33.509501,-112.073262,6,Applebee's Grill + Bar,2.5,4:55:06,2012516,Combined,0,2,Food
420,299,1,256,33.581555,-112.120681,27,Burger King,1.5,22:17:48,2012518,Independent,3,2,Food
396,254,0,256,33.579912,-112.121531,20,Culver's,3.5,22:30:48,2012519,Combined,3,2,Food
6,2,1,256,33.506915,-112.074183,6,Sweet Venezia,3.0,2:30:08,2012522,Independent,0,2,Food
29,22,1,256,33.509523,-112.060233,21,Oregano's Pizza Bistro,3.5,20:49:02,2012523,Independent,4,2,Food
863,10,0,256,33.508107,-112.040374,55,Best Buy Camelback,2.5,3:43:50,2012524,Combined,4,1,Shop & Service
945,28,0,256,33.510407,-112.074086,70,Dairy Queen,3.0,3:58:27,2012524,Combined,0,2,Food
676,471,1,256,33.509062,-112.091816,25,Clean Freak,3.0,1:41:11,2012526,Independent,0,1,Shop & Service
4,0,0,256,33.520897,-112.098139,4,Target Optical,4.5,4:12:10,2012529,Combined,0,1,Shop & Service
586,122,0,256,33.554283,-112.098762,13,Albertsons,2.5,5:40:24,2012529,Combined,3,1,Shop & Service
2013,254,0,256,33.581554,-112.123203,15,Subway,4.0,22:51:29,2012529,Combined,3,2,Food
4,0,0,256,33.520897,-112.098139,4,Target Optical,4.5,1:46:07,2012530,Combined,0,1,Shop & Service
809,560,1,256,33.509742,-112.108762,5,Filiberto's Mexican Food,2.5,11:16:58,2012603,Independent,0,2,Food
4,0,0,256,33.520897,-112.098139,4,Target Optical,4.5,21:04:55,2012603,Combined,0,1,Shop & Service
41,33,1,256,33.491616,-112.073432,6,FEZ,4.0,6:13:29,2012609,Independent,0,2,Food
120,90,1,256,33.457059,-112.07093799999998,56,FilmBar,4.5,6:35:17,2012609,Independent,2,3,Arts & Entertainment
633,442,1,256,33.470165,-112.065333,151,Green New American Vegetarian,4.5,3:51:30,2012713,Independent,2,2,Food
2402,9,0,256,33.574458,-112.12188,9,Jade The Taste of China,4.5,0:24:30,2012717,Combined,3,2,Food
2403,9,0,256,33.575340000000004,-112.121878,42,Cinnabon,3.0,19:02:13,2012805,Combined,3,2,Food
269,51,0,256,33.510127000000004,-112.02791,44,Mojo Yogurt,4.0,23:29:27,2012809,Combined,4,2,Food
2404,9,0,256,33.57458,-112.121886,70,Lombardo's Gelato,4.5,21:50:51,2012811,Combined,3,2,Food
676,471,1,256,33.509062,-112.091816,25,Clean Freak,3.0,1:21:50,2012814,Independent,0,1,Shop & Service
2403,9,0,256,33.575340000000004,-112.121878,42,Cinnabon,3.0,19:32:33,2012814,Combined,3,2,Food
505,254,0,256,33.581505,-112.124913,5,Chipotle Mexican Grill,3.0,1:19:15,2012819,Combined,3,2,Food
2404,9,0,256,33.57458,-112.121886,70,Lombardo's Gelato,4.5,22:48:05,2012819,Combined,3,2,Food
2405,266,0,256,33.608191999999995,-112.063271,58,Seventh Street Dental Care,4.5,19:06:22,20121024,Combined,9,5,Professional & Other Places
291,215,1,256,33.582198,-112.120585,20,In-N-Out Burger,4.0,18:43:51,20121025,Independent,3,2,Food
75,63,0,256,33.382863,-111.964846,1,Arizona Mills,3.0,2:24:00,20121026,Combined,1,1,Shop & Service
1045,737,1,256,33.462897,-112.072884,89,Burton Barr Central Library,4.5,20:22:38,20121026,Independent,2,5,Professional & Other Places
2406,254,0,256,33.580634,-112.123411,12,Ross Dress for Less,3.5,23:54:55,2013107,Combined,3,1,Shop & Service
2407,1682,1,256,33.510535,-112.048228,25,Camelback Toyota,3.5,19:13:41,2013207,Independent,4,1,Shop & Service
505,254,0,256,33.581505,-112.124913,5,Chipotle Mexican Grill,3.0,22:20:13,2013211,Combined,3,2,Food
2408,413,0,256,33.524626,-112.11505,25,Western Motor Vehicle,1.5,23:46:28,2013211,Combined,0,1,Shop & Service
2404,9,0,256,33.57458,-112.121886,70,Lombardo's Gelato,4.5,0:52:53,2013308,Combined,3,2,Food
399,285,1,256,33.580669,-112.118224,123,Buffalo Wild Wings,2.5,22:06:52,2013308,Independent,3,2,Food
505,254,0,256,33.581505,-112.124913,5,Chipotle Mexican Grill,3.0,23:00:55,2013322,Combined,3,2,Food
4,0,0,256,33.520897,-112.098139,4,Target Optical,4.5,0:08:36,2013403,Combined,0,1,Shop & Service
302,221,1,256,33.48733,-112.08293799999998,5,Mi Patio,4.0,3:40:23,2013413,Independent,0,2,Food
464,334,1,256,33.580368,-112.119772,123,Hooters,2.5,0:11:09,2013417,Independent,3,2,Food
784,542,1,256,33.475484,-112.074019,61,IHOP,2.5,6:55:33,2013420,Independent,0,2,Food
420,299,1,256,33.581555,-112.120681,27,Burger King,1.5,1:45:26,2013426,Independent,3,2,Food
686,9,0,256,33.574506,-112.120401,4,Walmart,3.0,2:02:41,2013429,Combined,3,1,Shop & Service
420,299,1,256,33.581555,-112.120681,27,Burger King,1.5,21:44:56,2013429,Independent,3,2,Food
1560,1088,1,256,33.58313,-112.119126,64,Party City,3.5,21:28:37,2013430,Independent,3,1,Shop & Service
399,285,1,256,33.580669,-112.118224,123,Buffalo Wild Wings,2.5,23:04:32,2013502,Independent,3,2,Food
396,254,0,256,33.579912,-112.121531,20,Culver's,3.5,0:52:19,2013509,Combined,3,2,Food
420,299,1,256,33.581555,-112.120681,27,Burger King,1.5,23:25:04,2013511,Independent,3,2,Food
135,63,0,256,33.385396,-111.963081,62,All Flags & Sports,1.5,22:34:24,2013512,Combined,1,1,Shop & Service
2404,9,0,256,33.57458,-112.121886,70,Lombardo's Gelato,4.5,17:59:22,2013516,Combined,3,2,Food
217,164,1,256,33.5814,-112.118829,92,Raising Cane's,3.5,22:32:50,2013517,Independent,3,2,Food
162,122,0,256,33.554056,-112.101059,74,Bookmans Entertainment Exchange,4.0,3:49:21,2013519,Combined,3,1,Shop & Service
686,9,0,256,33.574506,-112.120401,4,Walmart,3.0,19:54:22,2013521,Combined,3,1,Shop & Service
49,40,1,256,33.490891,-112.047951,31,Angelo's Lounge,2.5,7:12:54,2013522,Independent,4,4,Nightlife Spot
2409,1683,1,256,33.568468,-112.118282,15,Schlotzsky's,3.0,21:36:40,2013527,Independent,3,2,Food
420,299,1,256,33.581555,-112.120681,27,Burger King,1.5,0:20:49,2013617,Independent,3,2,Food
2111,1472,1,256,33.446003000000005,-111.963984,122,Draw 10 Bar & Grill,4.0,5:38:42,2013619,Independent,1,4,Nightlife Spot
411,295,1,256,33.581579,-112.170235,20,Sonic Drive-In,2.0,21:57:20,2013630,Independent,5,2,Food
686,9,0,256,33.574506,-112.120401,4,Walmart,3.0,21:30:43,2013711,Combined,3,1,Shop & Service
2404,9,0,256,33.57458,-112.121886,70,Lombardo's Gelato,4.5,19:34:39,2013712,Combined,3,2,Food
686,9,0,256,33.574506,-112.120401,4,Walmart,3.0,20:22:18,2013808,Combined,3,1,Shop & Service
2111,1472,1,256,33.446003000000005,-111.963984,122,Draw 10 Bar & Grill,4.0,3:34:43,2013814,Independent,1,4,Nightlife Spot
1415,987,1,257,33.457243,-112.026419,54,Maricopa Integrated Health System,4.0,10:58:19,2012414,Independent,2,5,Professional & Other Places
1389,128,0,257,33.638726,-112.217217,190,Genghis Grill,3.5,21:49:17,2012422,Combined,8,2,Food
2410,1684,1,257,33.451038,-112.134977,20,McDonald's,2.0,9:29:09,2012505,Independent,2,2,Food
2411,1685,1,257,33.451038,-112.134977,20,McDonald's,2.0,9:29:09,2012505,Independent,2,2,Food
250,192,1,257,33.445515,-112.066748,105,Chase Field,4.0,0:07:14,2012517,Independent,2,3,Arts & Entertainment
250,192,1,257,33.445515,-112.066748,105,Chase Field,4.0,21:01:29,2012527,Independent,2,3,Arts & Entertainment
403,193,0,257,33.666381,-112.124238,18,AMC Deer Valley 30,3.0,4:41:30,2012607,Combined,9,3,Arts & Entertainment
93,37,0,257,33.4484,-112.071796,49,Bar Smith,3.5,5:26:36,2012621,Combined,2,4,Nightlife Spot
2412,1686,1,257,33.428290999999994,-112.122782,196,Estrella Women's Jail,2.0,3:47:34,2012701,Independent,2,5,Professional & Other Places
2413,1687,1,257,33.652903,-112.168426,33,JL'S Barber Shop,4.5,0:12:12,2012728,Independent,8,1,Shop & Service
250,192,1,257,33.445515,-112.066748,105,Chase Field,4.0,2:12:54,2012728,Independent,2,3,Arts & Entertainment
105,62,0,257,33.425224,-111.939778,26,Crave Cafe & Lounge,3.0,7:03:57,2012728,Combined,1,4,Nightlife Spot
380,62,0,257,33.425376,-111.939822,48,Gringo Star Street Bar,3.0,5:20:58,2012811,Combined,1,4,Nightlife Spot
89,62,0,257,33.426140999999994,-111.939955,50,RA Sushi Bar Restaurant,3.0,6:48:33,2012811,Combined,1,2,Food
2414,1688,1,257,33.60909,-112.133376,21,Pizza by Napoli,4.0,0:07:50,2012817,Independent,3,2,Food
